15 3312 12505
0 339 0.259431 0.0121017
2 339 0.226968 0.0398448
2 58 0.229832 0.0398448
0 340 0.0312326 0.0321915
2 340 -0.0403778 0.0302782
2 60 -0.0928921 0.047498
2 61 -0.0155529 0.0589779
0 341 0.0226394 0.0666312
2 341 -0.0489711 0.0628045
0 342 0.0302778 0.0666312
2 342 -0.0422874 0.0637612
2 63 -0.0184173 0.0905476
2 66 0.0106088 0.11963
2 67 -0.0671124 0.120204
2 68 -0.0375134 0.126518
0 343 0.0503287 0.13551
2 343 -0.0155529 0.13551
0 344 0.0770633 0.14125
2 344 0.00717154 0.143738
0 345 0.283301 -0.100784
2 345 0.256949 -0.0720841
0 346 0.275281 -0.0984878
2 346 0.245109 -0.0701708
2 69 0.227159 -0.0606042
2 70 0.203098 -0.0594562
2 71 0.234033 -0.0548643
2 73 0.201952 -0.0560122
2 74 0.204243 -0.0525683
2 76 0.195077 -0.0479763
2 77 0.260386 -0.0433844
2 78 0.214555 -0.0445323
0 347 0.285593 -0.0663442
2 347 0.254657 -0.0376444
0 348 -0.0879271 -0.0651962
2 348 -0.0900277 -0.0625175
0 349 0.263823 -0.0640482
2 349 0.232888 -0.0376444
2 79 -0.0260557 -0.0548643
0 350 0.278718 -0.0617522
2 350 0.248928 -0.0330524
2 81 -0.0340761 -0.0537163
2 83 0.245491 -0.0330524
2 86 -0.0867814 -0.0525683
2 88 -0.0329303 -0.0468283
0 351 0.223722 -0.0537163
2 351 0.19164 -0.0296085
2 91 0.206535 -0.0270829
2 93 0.197369 -0.0250166
0 352 0.292468 -0.0410884
2 352 0.262678 -0.0112407
2 94 0.260157 -0.00779674
0 353 0.244345 -0.0353484
2 353 0.211118 -0.0100927
2 98 0.215701 -0.00894474
2 99 0.208827 -0.00894474
2 100 0.207681 -0.00664874
2 102 0.256949 -0.000908798
2 103 0.215701 -0.0032048
2 104 0.207681 -0.0032048
2 106 0.211118 -0.000908798
0 354 0.00258848 -0.0215726
2 354 -0.0117336 -0.013728
2 107 0.230596 0.00712714
2 108 0.227159 0.00827509
2 109 0.209972 0.00942309
0 355 0.240908 -0.0146847
2 355 0.208827 0.0117191
0 356 0.248928 -0.0146847
2 356 0.220284 0.0128671
0 357 0.231742 -0.0123887
2 357 0.198324 0.0130584
2 111 0.200233 0.0149717
2 112 0.236325 0.018607
0 358 0.230596 -0.00779674
2 358 0.195459 0.0159283
0 359 0.246637 0.000239202
2 359 0.214555 0.0266429
0 360 0.250074 0.0013872
2 360 0.219138 0.0277909
0 361 0.255803 0.00942309
2 361 0.223722 0.0369748
2 115 0.235179 0.0381228
2 116 0.227159 0.0392708
0 362 0.256949 0.0289389
2 362 0.227159 0.0576386
2 118 -0.0409507 0.0300869
0 363 0.0426903 0.0461587
2 363 -0.0289201 0.0455847
0 364 0.024358 0.0645266
2 364 -0.0470615 0.0618479
0 365 0.0232123 0.0691185
2 365 -0.048971 0.0656745
0 366 0.0289411 0.0691185
2 366 -0.0432422 0.0668225
2 122 -0.0258266 0.0803688
0 367 0.0266496 0.0874863
2 367 -0.0420965 0.0851903
2 123 -0.0684491 0.0874863
0 368 0.0782091 0.115038
2 368 0.0226394 0.121161
2 127 -0.0909825 0.114464
2 128 -0.0652028 0.118291
2 129 0.0129004 0.127666
2 131 -0.0527903 0.127857
2 135 0.0225707 0.140432
2 136 0.00717154 0.143738
0 369 0.287655 -0.0876967
2 369 0.260157 -0.0579408
2 140 0.20241 -0.060145
0 370 0.243658 -0.0821864
2 370 0.21066 -0.0573898
2 141 0.234033 -0.0546346
0 371 0.192786 -0.0780536
2 371 0.167579 -0.0560122
0 372 0.235408 -0.0780536
2 372 0.203785 -0.0532571
2 142 0.260157 -0.043614
2 143 0.188661 -0.0449916
2 145 0.254657 -0.0381036
0 373 -0.017577 -0.0642777
2 373 -0.0269265 -0.0562878
2 147 0.231284 -0.036726
0 374 0.284906 -0.0629002
2 374 0.254657 -0.0339709
2 150 0.245033 -0.0325933
2 151 0.247783 -0.0339709
0 375 -0.0780735 -0.060145
2 375 -0.0821983 -0.0571602
0 376 -0.0217018 -0.060145
2 376 -0.0299513 -0.0532571
0 377 0.223034 -0.0573898
2 377 0.19164 -0.0330524
0 378 0.223034 -0.0532571
2 378 0.191411 -0.0284605
0 379 0.229909 -0.0505019
2 379 0.196911 -0.0257053
2 152 0.260157 -0.0119295
2 155 0.21341 -0.00917433
0 380 -0.0505751 -0.0298381
2 380 -0.0558457 -0.0250166
0 381 0.240908 -0.0284605
2 381 0.20791 -0.00366397
0 382 -0.0134523 -0.0270829
2 382 -0.0244516 -0.020195
2 156 0.212035 -0.000908798
0 383 0.279406 -0.020195
2 383 0.253557 0.00983643
2 157 0.209285 0.00873432
2 158 0.22143 0.0105711
2 159 0.212035 0.0114895
2 160 0.216159 0.0114895
2 161 0.221659 0.0156223
2 164 0.217534 0.0252653
2 165 0.214785 0.0252653
0 384 0.254657 0.00184638
