15 4395 14383
1 45 -0.121066 -0.369398
0 46 -0.191733 -0.236842
1 46 -0.174066 -0.323004
0 47 -0.686403 -0.216959
1 47 -0.656958 -0.311957
0 48 -0.545068 -0.740555
1 48 -0.50679 -0.811252
0 49 -0.277122 -0.488699
1 49 -0.253566 -0.57486
0 50 -0.659903 -0.420212
1 50 -0.61868 -0.482071
0 51 -0.241789 -0.508582
1 51 -0.221177 -0.601371
0 52 -0.624569 -0.81567
1 52 -0.583346 -0.884158
0 53 -0.527402 -0.320795
1 53 -0.50679 -0.426839
0 54 -0.309511 -0.822298
1 54 -0.277122 -0.888576
0 55 -0.636347 -0.163937
1 55 -0.609847 -0.261144
0 56 -1.00146 -0.54614
1 56 -0.94846 -0.625673
0 57 -0.559791 -0.716253
1 57 -0.524457 -0.791368
0 58 -0.639291 -0.21254
1 58 -0.612791 -0.309748
0 59 -0.162288 -0.148472
1 59 -0.147566 -0.239052
0 60 -0.174066 -0.161727
1 60 -0.159344 -0.254517
0 61 -0.241789 -0.0446362
1 61 -0.227066 -0.133007
0 62 -0.595124 -0.400328
1 62 -0.562735 -0.479862
0 63 -0.344845 -0.239052
1 63 -0.336011 -0.362771
0 64 -0.559791 -0.477652
1 64 -0.521513 -0.535093
0 65 -0.259455 -0.254517
1 65 -0.238844 -0.338469
0 66 -0.174066 -0.245679
1 66 -0.156399 -0.331841
0 67 -0.606902 0.0857105
1 67 -0.574513 0.015014
0 68 -0.444957 -0.440095
1 68 -0.418456 -0.521838
0 69 -0.598069 -0.775903
1 69 -0.556846 -0.844391
0 70 -0.0415649 -0.186029
1 70 -0.0238981 -0.267772
0 71 -0.518568 -0.45556
1 71 -0.483235 -0.517419
0 72 -0.627513 -0.161727
1 72 -0.601013 -0.256726
0 73 -0.389012 -0.199285
1 73 -0.380178 -0.325213
0 74 -0.73057 -0.422421
1 74 -0.689347 -0.493117
0 75 -0.933738 -0.57486
1 75 -0.883682 -0.652185
0 76 -0.191733 0.0172232
1 76 -0.174066 -0.0578918
0 77 0.132159 -0.0114972
1 77 0.140992 -0.110914
0 78 -0.100454 -0.462188
1 78 -0.0710096 -0.526256
0 79 -0.165232 -0.398119
1 79 -0.138732 -0.464397
0 80 -0.574513 -0.740555
1 80 -0.536235 -0.811252
0 81 0.161603 -0.87532
1 81 0.185159 -0.941598
0 82 -0.415512 -0.121961
1 82 -0.397845 -0.219168
0 83 -0.789459 -1.0609
1 83 -0.733514 -1.1095
0 84 0.0497135 -0.0976586
1 84 0.0614913 -0.194866
0 85 -0.630458 -0.888576
1 85 -0.586291 -0.950436
0 86 0.149825 -0.0490548
1 86 0.161603 -0.141844
0 87 -0.659903 -0.0623104
1 87 -0.627513 -0.141844
0 88 -0.227066 -0.431258
1 88 -0.197622 -0.493117
0 89 -0.412568 -0.583697
1 89 -0.383123 -0.663231
0 90 -0.265344 -0.314167
1 90 -0.241789 -0.389282
0 91 -0.627513 -0.884158
1 91 -0.583346 -0.946017
0 92 -0.274178 -0.247889
1 92 -0.256511 -0.340678
0 93 -0.294789 -0.104286
1 93 -0.280067 -0.199285
0 94 -0.654014 -0.647766
1 94 -0.61868 -0.731718
0 95 -0.268289 -0.179401
1 95 -0.253566 -0.276609
0 96 -0.471457 -0.331841
1 96 -0.447901 -0.42463
0 97 -0.70407 -0.519629
1 97 -0.665791 -0.594744
0 98 0.202826 -0.413584
1 98 0.252882 -0.415793
0 99 -0.824793 -1.08741
1 99 -0.765903 -1.1316
0 100 -0.695236 -0.413584
1 100 -0.654014 -0.479862
0 101 -0.456735 -0.689742
1 101 -0.421401 -0.758229
0 102 -0.3154 -0.760439
1 102 -0.285956 -0.844391
0 103 -0.486179 -0.758229
1 103 -0.447901 -0.822298
0 104 -0.562735 -0.0755659
1 104 -0.53918 -0.168355
0 105 -0.512679 -0.342887
1 105 -0.492068 -0.446723
0 106 -0.241789 -0.216959
1 106 -0.227066 -0.316376
0 107 -1.01324 -0.539512
1 107 -0.960238 -0.621255
0 108 -0.64518 -0.21475
1 108 -0.61868 -0.311957
0 109 -0.75707 -0.687533
1 109 -0.718792 -0.775903
0 110 -0.456735 0.0923383
1 110 -0.436123 0.00617691
0 111 -0.780626 -0.510791
1 111 -0.739403 -0.590325
0 112 -0.17701 -1.01009
1 112 -0.135788 -1.07195
0 113 -0.035676 -0.285446
1 113 -0.0121203 -0.356143
0 114 -0.439068 -0.285446
1 114 -0.412568 -0.362771
0 115 -0.609847 0.00175838
1 115 -0.580402 -0.0799845
0 116 -0.64518 -0.0114972
1 116 -0.612791 -0.0888215
0 117 0.00849095 -0.435676
1 117 0.0349911 -0.508582
0 118 -0.662847 -0.0711474
1 118 -0.630458 -0.150681
0 119 -0.742348 -0.358352
1 119 -0.709958 -0.45556
0 120 0.132159 0.0680364
1 120 0.140992 -0.0269621
0 121 -0.571569 0.0724549
1 121 -0.545068 -0.0114972
0 122 -0.603958 -0.616836
1 122 -0.568624 -0.69637
0 123 -0.963182 -0.559395
1 123 -0.913127 -0.638929
0 124 -0.527402 -0.508582
1 124 -0.497957 -0.592534
0 125 -0.712903 -0.471025
1 125 -0.674625 -0.548349
0 126 -0.0503983 -0.362771
1 126 -0.0268426 -0.435676
0 127 -0.659903 -0.418002
1 127 -0.61868 -0.479862
0 128 -0.306567 0.0304788
1 128 -0.309511 -0.115333
0 129 -0.792403 -0.513001
1 129 -0.751181 -0.592534
0 130 -0.203511 -0.0556826
1 130 -0.188788 -0.144053
0 131 -0.518568 -0.482071
1 131 -0.489124 -0.566023
0 132 -0.548013 -0.283237
1 132 -0.518568 -0.360561
0 133 -0.259455 -0.199285
1 133 -0.244733 -0.296493
0 134 -0.271233 -0.208122
1 134 -0.253566 -0.298702
0 135 -0.274178 -0.108705
1 135 -0.259455 -0.203703
0 136 -0.583346 0.105594
1 136 -0.553902 0.0304788
0 137 -0.774737 -0.501954
1 137 -0.733514 -0.583697
0 138 -0.574513 0.0326881
1 138 -0.548013 -0.051264
0 139 -0.338956 -0.919506
1 139 -0.297733 -0.974737
0 140 -0.118121 -0.250098
1 140 -0.100454 -0.336259
0 141 -0.61868 -0.159518
1 141 -0.59218 -0.254517
0 142 -0.530346 -0.811252
1 142 -0.492068 -0.879739
0 143 -0.524457 -0.548349
1 143 -0.492068 -0.627883
0 144 -0.503846 -0.616836
1 144 -0.471457 -0.694161
0 145 -0.126954 -0.409165
1 145 -0.0975098 -0.466606
0 146 -0.495013 -0.258935
1 146 -0.465568 -0.331841
0 147 -0.609847 -0.307539
1 147 -0.59218 -0.429049
0 148 -0.583346 -0.753811
1 148 -0.545068 -0.826717
0 149 -0.253566 -0.349515
1 149 -0.227066 -0.418002
0 150 -0.439068 0.105594
1 150 -0.418456 0.0216418
0 151 -0.765903 -0.435676
1 151 -0.73057 -0.526256
0 152 -0.751181 -0.404747
1 152 -0.715847 -0.495327
0 153 -0.483235 -0.508582
1 153 -0.45379 -0.590325
0 154 -0.568624 -0.731718
1 154 -0.530346 -0.802415
0 155 0.182214 0.023851
1 155 0.191048 -0.0733567
0 156 -0.542124 0.134314
1 156 -0.515624 0.0569901
0 157 -0.789459 -0.513001
1 157 -0.748237 -0.592534
0 158 -0.609847 -0.241261
1 158 -0.583346 -0.336259
0 159 -0.683458 -0.186029
1 159 -0.651069 -0.269981
0 160 -0.159344 -0.402537
1 160 -0.132843 -0.468815
0 161 -0.459679 -0.0225436
1 161 -0.439068 -0.113123
0 162 -0.0562873 -0.572651
1 162 -0.0238981 -0.630092
0 163 -0.615736 -0.00486941
1 163 -0.589235 -0.0932401
0 164 -0.50679 -0.433467
1 164 -0.471457 -0.497536
0 165 -0.795348 -0.513001
1 165 -0.754125 -0.592534
0 166 -0.59218 -0.223587
1 166 -0.568624 -0.323004
0 167 -0.489124 -0.409165
1 167 -0.456735 -0.475443
0 168 -0.548013 -0.0203343
1 168 -0.524457 -0.110914
0 169 0.0556024 -0.159518
1 169 0.0673803 -0.252307
0 170 0.15277 0.0128047
1 170 0.161603 -0.084403
0 171 -0.877793 -0.57486
1 171 -0.830682 -0.652185
0 172 -0.686403 -0.170564
1 172 -0.654014 -0.254517
0 173 -0.67168 -0.130798
1 173 -0.642236 -0.223587
0 174 -0.512679 -0.265563
1 174 -0.483235 -0.338469
0 175 -0.916071 -0.579279
1 175 -0.866015 -0.656603
0 176 -0.256511 -0.230215
1 176 -0.241789 -0.327422
0 177 -0.56568 -0.800205
1 177 -0.524457 -0.866483
0 178 -0.718792 -0.475443
1 178 -0.680514 -0.552768
0 179 -0.477346 -0.559395
1 179 -0.444957 -0.63451
0 180 -0.347789 -0.753811
1 180 -0.3154 -0.824507
0 181 -0.359567 -0.236842
1 181 -0.350734 -0.358352
0 182 -0.303622 -0.60579
1 182 -0.271233 -0.672068
0 183 -0.377234 -0.444513
1 183 -0.356623 -0.541721
0 184 -0.571569 -0.577069
1 184 -0.53918 -0.658812
0 185 -0.633402 -0.833344
1 185 -0.59218 -0.901832
0 186 -0.656958 -0.950436
1 186 -0.609847 -1.00788
0 187 -0.665791 -0.0799845
1 187 -0.633402 -0.159518
0 188 0.0997694 -0.406956
1 188 0.146881 -0.413584
0 189 -0.391956 -0.444513
1 189 -0.371345 -0.54393
0 190 -0.739403 -0.448932
1 190 -0.698181 -0.521838
0 191 -0.606902 0.0746642
1 191 -0.577458 -0.00266015
0 192 -0.742348 -0.537303
1 192 -0.701125 -0.612418
0 193 -0.303622 -0.186029
1 193 -0.285956 -0.2744
0 194 -0.659903 -0.583697
1 194 -0.624569 -0.667649
0 195 -0.70407 -0.521838
1 195 -0.665791 -0.596953
0 196 -0.397845 -0.250098
1 196 -0.383123 -0.358352
0 197 -0.415512 -0.570442
1 197 -0.386067 -0.649975
0 198 -0.606902 -0.236842
1 198 -0.580402 -0.331841
0 199 -0.0621762 -0.265563
1 199 -0.0415649 -0.340678
0 200 -0.424345 -0.0490548
1 200 -0.406679 -0.144053
0 201 -0.159344 -0.488699
1 201 -0.126954 -0.541721
0 202 -0.477346 -0.72509
1 202 -0.450846 -0.822298
0 203 -0.48029 -0.550558
1 203 -0.447901 -0.625673
0 204 -0.238844 -0.210331
1 204 -0.224122 -0.309748
0 205 -0.751181 -0.477652
2 205 -0.789459 -0.541721
0 206 -1.03679 -0.96811
2 206 -1.06329 -1.0123
0 207 -1.10157 -1.03881
2 207 -1.11924 -1.07636
2 3 -0.580402 0.0658271
0 208 -0.0857319 -0.342887
2 208 -0.135788 -0.391491
0 209 -0.83657 -0.775903
2 209 -0.877793 -0.831135
0 210 -0.930793 -0.90625
2 210 -0.963182 -0.952645
0 211 -0.179955 -0.351724
2 211 -0.212344 -0.3937
0 212 -0.15051 -0.219168
2 212 -0.2359 -0.292074
2 16 -0.760014 -0.557186
0 213 -0.877793 -0.870902
2 213 -0.910182 -0.917297
0 214 0.00849095 -0.146262
2 214 -0.0975098 -0.225796
0 215 -0.227066 0.0393159
2 215 -0.2889 -0.0269621
0 216 -0.695236 -0.687533
2 216 -0.742348 -0.744974
2 30 -0.497957 0.0724549
0 217 -0.15051 -0.199285
2 217 -0.232955 -0.269981
0 218 -0.651069 -0.645557
2 218 -0.698181 -0.702998
0 219 0.00849095 -0.526256
2 219 -0.035676 -0.568232
0 220 -0.283011 -0.762648
2 220 -0.333067 -0.806833
0 221 -0.365456 0.0105954
2 221 -0.527402 -0.126379
0 222 -0.680514 -0.0910308
2 222 -0.709958 -0.159518
2 33 -0.586291 -0.130798
2 37 -0.2889 -0.21475
0 223 -0.42729 -0.592534
2 223 -0.495013 -0.654394
0 224 -0.403734 -0.54614
2 224 -0.465568 -0.60579
0 225 -0.0857319 -0.281028
2 225 -0.15051 -0.338469
0 226 -0.545068 0.048153
2 226 -0.59218 -0.0269621
0 227 -0.698181 -0.45556
2 227 -0.707014 -0.499745
0 228 -0.612791 -0.181611
2 228 -0.677569 -0.265563
0 229 -0.695236 -0.702998
2 229 -0.739403 -0.758229
2 41 -0.577458 -0.612418
2 43 -0.509735 0.0260603
0 230 -0.877793 -0.577069
2 230 -0.892515 -0.630092
2 44 -0.318345 -0.117542
0 231 -0.977905 -0.950436
2 231 -1.00735 -0.994621
0 232 -0.444957 -0.645557
2 232 -0.518568 -0.709625
0 233 -0.760014 -0.188239
2 233 -0.883682 -0.320795
0 234 -0.562735 -0.579279
2 234 -0.606902 -0.63451
2 47 -0.739403 -0.296493
0 235 -0.536235 -0.0291714
2 235 -0.598069 -0.110914
0 236 0.108603 0.0459437
2 236 0.00849095 -0.0291714
0 237 -0.963182 -0.93718
2 237 -0.992627 -0.981365
0 238 -0.536235 -0.15289
2 238 -0.609847 -0.239052
0 239 -1.16341 -1.08299
2 239 -1.17813 -1.11834
0 240 -0.718792 -0.957063
2 240 -0.724681 -0.981365
0 241 -0.391956 -0.413584
2 241 -0.486179 -0.495327
0 242 -0.662847 -0.87753
2 242 -0.677569 -0.908459
0 243 -0.848348 -0.844391
2 243 -0.883682 -0.892995
0 244 -0.474401 -0.0976586
2 244 -0.548013 -0.181611
0 245 -0.362512 -0.210331
2 245 -0.492068 -0.318585
0 246 -0.662847 -0.102077
2 246 -0.695236 -0.170564
0 247 -0.615736 0.0569901
2 247 -0.642236 -0.00928797
0 248 -0.727625 -0.753811
2 248 -0.765903 -0.804624
0 249 0.188103 0.0591993
2 249 0.0762137 -0.0203343
0 250 -0.0621762 -0.272191
2 250 -0.126954 -0.329632
2 65 -0.327178 -0.320795
0 251 -0.707014 -0.698579
2 251 -0.751181 -0.753811
0 252 -0.0445094 -0.205913
2 252 -0.135788 -0.278818
0 253 -0.542124 -0.336259
2 253 -0.633402 -0.426839
0 254 -0.966127 -0.559395
2 254 -0.97496 -0.614627
0 255 -1.15457 -1.0852
2 255 -1.16929 -1.12055
0 256 -0.736459 -0.740555
2 256 -0.777681 -0.793578
0 257 -0.892515 -0.890785
2 257 -0.924904 -0.93718
0 258 -0.471457 -0.296493
2 258 -0.542124 -0.371608
0 259 -0.00623138 -0.767066
2 259 -0.100454 -0.828926
0 260 -0.727625 -0.738346
2 260 -0.768848 -0.791368
0 261 -0.394901 -0.314167
2 261 -0.50679 -0.409165
0 262 -0.568624 -0.0777752
2 262 -0.621625 -0.1551
0 263 -1.04563 -0.976947
2 263 -1.06918 -1.01892
2 77 0.0202688 -0.0932401
0 264 -0.474401 -0.353934
2 264 -0.550957 -0.431258
0 265 -0.121066 -0.197076
2 265 -0.203511 -0.267772
0 266 -0.141677 -0.172774
2 266 -0.227066 -0.245679
0 267 -0.695236 -0.464397
2 267 -0.70407 -0.508582
0 268 -0.106343 -0.411374
2 268 -0.138732 -0.451141
0 269 -0.854237 -0.859856
2 269 -0.886626 -0.90625
0 270 -0.0975098 -0.371608
2 270 -0.135788 -0.413584
0 271 -0.0975098 -0.186029
2 271 -0.17701 -0.254517
2 90 -0.321289 -0.371608
0 272 -0.683458 -0.168355
2 272 -0.718792 -0.239052
0 273 0.394216 -0.994621
2 273 0.323549 -1.04543
0 274 -0.389012 -0.201494
2 274 -0.515624 -0.309748
0 275 -0.789459 -0.736137
2 275 -0.833626 -0.793578
0 276 -0.977905 -0.946017
2 276 -1.0044 -0.987993
0 277 -0.715847 -0.473234
2 277 -0.73057 -0.521838
0 278 0.0997694 -0.126379
2 278 -0.00917586 -0.205913
0 279 -0.474401 -0.0998679
2 279 -0.548013 -0.18382
0 280 -0.256511 -0.148472
2 280 -0.347789 -0.230215
0 281 -0.898404 -0.879739
2 281 -0.933738 -0.928343
0 282 -0.483235 -0.349515
2 282 -0.562735 -0.429049
0 283 -0.456735 -0.0932401
2 283 -0.533291 -0.177192
0 284 -0.556846 -0.429049
2 284 -0.577458 -0.475443
0 285 -0.0180092 -0.307539
2 285 -0.0768985 -0.360561
0 286 -0.0621762 -0.504164
2 286 -0.103399 -0.54614
0 287 -0.527402 -0.0402177
2 287 -0.589235 -0.121961
0 288 -0.0739541 -0.172774
2 288 -0.132843 -0.228005
0 289 -0.477346 -0.128588
2 289 -0.553902 -0.21475
0 290 -0.503846 0.00175838
2 290 -0.559791 -0.0755659
0 291 -0.0180092 -0.267772
2 291 -0.079843 -0.323004
0 292 -0.380178 -0.468815
2 292 -0.462623 -0.541721
2 106 -0.336011 -0.298702
0 293 -0.818904 -0.802415
2 293 -0.860126 -0.855437
0 294 -0.860126 -0.866483
2 294 -0.892515 -0.912878
0 295 -0.624569 -0.130798
2 295 -0.677569 -0.210331
0 296 0.411883 -0.42463
2 296 0.497272 -0.402537
0 297 -0.992627 -0.928343
2 297 -1.02207 -0.974737
0 298 -0.489124 -0.130798
2 298 -0.562735 -0.21475
0 299 -0.574513 -0.579279
2 299 -0.621625 -0.63672
0 300 -0.995572 0.317683
2 300 -1.13985 0.11664
2 118 -0.689347 -0.137425
0 301 -0.580402 0.0216418
2 301 -0.624569 -0.0534733
0 302 -0.606902 -0.607999
2 302 -0.654014 -0.66544
0 303 -0.824793 -0.828926
2 303 -0.863071 -0.879739
0 304 -0.972016 -0.892995
2 304 -1.00146 -0.941598
0 305 -0.562735 0.0857105
2 305 -0.601013 0.015014
0 306 -0.786515 -1.04764
2 306 -0.780626 -1.06311
0 307 -0.980849 -0.959273
2 307 -1.0044 -1.00125
0 308 0.523772 -0.771485
2 308 0.326493 -0.87753
0 309 -0.0592317 -0.563814
2 309 -0.0945653 -0.601371
0 310 -0.636347 -0.0888215
2 310 -0.674625 -0.159518
0 311 -0.939627 -0.928343
2 311 -0.969071 -0.972528
0 312 -0.103399 -0.371608
2 312 -0.144621 -0.415793
0 313 0.0349911 -0.146262
2 313 -0.0680651 -0.223587
0 314 -0.904293 -0.873111
2 314 -0.936682 -0.921715
2 130 -0.280067 -0.128588
0 315 0.0143798 -0.163937
2 315 -0.0886764 -0.241261
0 316 -0.509735 -0.345096
2 316 -0.595124 -0.429049
0 317 -0.0621762 -0.2744
2 317 -0.12401 -0.329632
0 318 -0.462623 -0.126379
2 318 -0.53918 -0.210331
0 319 -0.0297871 -0.1551
2 319 -0.106343 -0.219168
0 320 -0.515624 -0.508582
2 320 -0.571569 -0.570442
0 321 -0.674625 -0.0888215
2 321 -0.70407 -0.157309
2 136 -0.61868 0.0348974
0 322 -0.639291 -0.453351
2 322 -0.67168 -0.508582
0 323 0.111547 -0.0357991
2 323 0.00260199 -0.115333
0 324 -0.845404 -0.0578918
2 324 -0.977905 -0.210331
2 140 -0.200566 -0.318585
0 325 0.00260199 -0.172774
2 325 -0.0945653 -0.247889
0 326 -0.854237 -0.857646
2 326 -0.886626 -0.904041
0 327 0.0673803 -0.0821937
2 327 -0.0386205 -0.161727
0 328 -0.598069 0.0128047
2 328 -0.639291 -0.0601011
2 141 -0.674625 -0.239052
0 329 -0.3419 -0.121961
2 329 -0.486179 -0.241261
0 330 -0.274178 -0.0733567
2 330 -0.347789 -0.150681
0 331 -0.665791 -0.464397
2 331 -0.698181 -0.521838
0 332 -0.833626 -0.566023
2 332 -0.851293 -0.619046
0 333 0.108603 -0.104286
2 333 -0.000342423 -0.18382
0 334 -0.854237 -0.568232
2 334 -0.871904 -0.621255
2 146 -0.574513 -0.342887
0 335 -0.916071 -0.554977
2 335 -0.933738 -0.612418
2 149 -0.297733 -0.400328
0 336 -0.238844 -0.12417
2 336 -0.312456 -0.194866
0 337 -0.294789 -0.177192
2 337 -0.380178 -0.256726
0 338 -0.627513 -0.429049
2 338 -0.665791 -0.488699
2 152 -0.798292 -0.477652
2 155 0.0703248 -0.0556826
0 339 -0.698181 -0.453351
2 339 -0.707014 -0.497536
0 340 -0.518568 -0.0667289
2 340 -0.583346 -0.148472
0 341 -0.0592317 -0.170564
2 341 -0.115177 -0.223587
0 342 -0.760014 -1.0145
2 342 -0.75707 -1.03218
0 343 -0.680514 -0.493117
2 343 -0.709958 -0.548349
0 344 -1.17224 -1.10287
2 344 -1.18402 -1.13601
0 345 -0.574513 -0.442304
2 345 -0.595124 -0.488699
0 346 -0.512679 -0.530675
2 346 -0.562735 -0.588116
0 347 -0.277122 -0.0446362
2 347 -0.350734 -0.119751
0 348 -0.854237 -0.806833
2 348 -0.898404 -0.862065
0 349 -0.901349 -0.552768
2 349 -0.916071 -0.607999
2 162 -0.0916209 -0.610208
0 350 -0.509735 -0.194866
2 350 -0.580402 -0.276609
0 351 -0.50679 -0.39591
2 351 -0.556846 -0.457769
0 352 0.0261577 -0.627883
2 352 -0.0150648 -0.667649
0 353 -0.818904 -0.824507
2 353 -0.854237 -0.873111
0 354 -0.589235 0.101175
2 354 -0.624569 0.0304788
0 355 -0.833626 -0.835554
2 355 -0.86896 -0.884158
0 356 0.114492 -0.0976586
2 356 0.00554647 -0.177192
0 357 -0.112232 -0.126379
2 357 -0.174066 -0.186029
0 358 -0.2889 -0.24347
2 358 -0.377234 -0.323004
2 171 -0.892515 -0.627883
0 359 -0.580402 0.0194325
2 359 -0.624569 -0.0556826
0 360 -0.303622 -1.14485
2 360 -0.3154 -1.15369
0 361 -0.615736 0.0591993
2 361 -0.642236 -0.00707871
0 362 -0.624569 0.0459437
2 362 -0.648125 -0.018125
2 173 -0.698181 -0.194866
0 363 -1.10746 -1.02776
2 363 -1.12513 -1.06753
0 364 -0.0651206 -0.345096
2 364 -0.115177 -0.3937
0 365 -0.447901 -0.347306
2 365 -0.518568 -0.420212
0 366 0.123325 -0.0866123
2 366 0.0202688 -0.161727
0 367 -0.486179 -0.188239
2 367 -0.559791 -0.269981
0 368 -0.0621762 -0.563814
2 368 -0.0975098 -0.601371
0 369 -0.977905 0.244778
2 369 -1.11924 0.0525715
2 189 -0.48029 -0.521838
0 370 -0.913127 -0.870902
2 370 -0.942571 -0.917297
2 190 -0.75707 -0.501954
0 371 -0.103399 -0.186029
2 371 -0.182899 -0.254517
2 192 -0.765903 -0.590325
0 372 -1.11629 -1.03881
2 372 -1.13396 -1.07636
0 373 -0.680514 -0.504164
2 373 -0.662847 -0.530675
0 374 0.00554647 -0.415793
2 374 -0.0533428 -0.466606
0 375 -0.765903 -1.05427
2 375 -0.765903 -1.07195
0 376 -0.0621762 -0.263354
2 376 -0.129899 -0.323004
0 377 -0.0592317 -0.186029
2 377 -0.153455 -0.261144
0 378 -1.08979 -1.0145
2 378 -1.11335 -1.05648
0 379 -0.92196 -0.8466
2 379 -0.954349 -0.897413
0 380 -0.3419 -0.946017
2 380 -0.359567 -0.970319
2 199 -0.129899 -0.325213
0 381 -0.297733 -0.477652
2 381 -0.371345 -0.541721
0 382 -0.559791 -0.258935
2 382 -0.630458 -0.340678
0 383 -0.59218 -0.203703
2 383 -0.656958 -0.285446
2 203 -0.530346 -0.607999
0 384 -0.503846 -0.559395
2 384 -0.545068 -0.610208
0 385 -0.707014 -0.652185
3 385 -0.804181 -0.683114
0 386 -0.244733 -0.323004
3 386 -0.336011 -0.349515
3 0 -0.0768985 0.0105954
3 1 -0.185844 -0.411374
3 2 -0.601013 -0.345096
3 209 -0.92196 -0.797996
3 210 -1.00146 -0.912878
0 387 -1.18696 -1.11392
3 387 -1.21935 -1.08962
3 12 -0.839515 -0.722881
3 213 -0.94846 -0.879739
3 18 -0.59218 -0.729509
0 388 -0.188788 -0.0799845
3 388 -0.327178 -0.126379
3 30 -0.545068 0.0923383
0 389 -0.126954 -0.0910308
3 389 -0.238844 -0.12417
3 37 -0.356623 -0.190448
3 41 -0.621625 -0.583697
3 231 -1.03974 -0.950436
0 390 -0.206455 -0.289865
3 390 -0.333067 -0.327422
0 391 -0.153455 -0.128588
3 391 -0.294789 -0.172774
0 392 0.0114354 -0.402537
3 392 -0.103399 -0.42463
0 393 -1.06035 -0.999039
3 393 -1.11629 -0.994621
0 394 -0.924904 -0.853228
3 394 -0.998516 -0.866483
0 395 -0.000342423 -0.552768
3 395 -0.079843 -0.559395
0 396 -0.256511 -0.0777752
3 396 -0.40079 -0.130798
3 237 -1.02502 -0.939389
0 397 -0.780626 -0.508582
3 397 -0.83657 -0.541721
0 398 -0.162288 -0.128588
3 398 -0.306567 -0.174983
3 55 -0.739403 -0.225796
0 399 -0.459679 0.185128
3 399 -0.548013 0.134314
3 243 -0.92196 -0.855437
3 245 -0.586291 -0.294283
0 400 -0.285956 -0.451141
3 400 -0.397845 -0.482071
3 58 -0.748237 -0.2744
3 61 -0.383123 -0.0954493
0 401 0.0320467 -0.48649
3 401 -0.0710096 -0.501954
3 63 -0.56568 -0.318585
3 249 -0.0180092 0.0105954
0 402 -1.18991 -1.12276
3 402 -1.21935 -1.09846
3 66 -0.318345 -0.289865
3 257 -0.960238 -0.897413
3 260 -0.81007 -0.758229
3 262 -0.67168 -0.137425
0 403 0.0173243 -0.437886
3 403 -0.0945653 -0.457769
0 404 -0.774737 -0.1551
3 404 -0.992627 -0.269981
3 79 -0.253566 -0.418002
0 405 0.394216 -0.802415
3 405 0.0791581 -0.864274
0 406 -0.548013 -0.15289
3 406 -0.680514 -0.219168
