15 5453 16316
1 190 0.242081 0.0963301
0 191 -0.0623178 0.147681
1 191 -0.0449585 0.100976
0 192 0.156507 0.147681
1 192 0.163353 0.0936403
0 193 0.33988 0.147681
1 193 0.345992 0.0963301
0 194 -0.0354231 0.150126
1 194 -0.0207532 0.0975528
0 195 -0.0684302 0.151349
1 195 -0.050093 0.107334
0 196 -0.0268657 0.151349
1 196 -0.0121959 0.099998
0 197 -0.0231982 0.152571
1 197 -0.00852839 0.101221
0 198 -0.0610953 0.157462
1 198 -0.042758 0.112224
0 199 0.00980889 0.158684
1 199 0.0220338 0.104889
0 200 0.261641 0.162352
1 200 0.272643 0.120783
0 201 0.0513734 0.169688
1 201 0.0623758 0.115892
0 202 -0.0647628 0.172133
1 202 -0.0464255 0.128119
0 203 0.365552 0.172133
1 203 0.370442 0.11956
0 204 -0.0610953 0.175801
1 204 -0.0439805 0.131786
0 205 0.367997 0.175801
1 205 0.372683 0.123432
0 206 -0.0134184 0.18925
1 206 2.89711e-05 0.139122
0 207 0.382667 0.192918
1 207 0.387557 0.140345
0 208 -0.0586503 0.194141
1 208 -0.0415355 0.150126
0 209 -0.0513154 0.196586
1 209 -0.0342006 0.152571
0 210 0.242081 0.203922
1 210 0.254306 0.164064
0 211 0.0770456 0.206367
1 211 0.0868255 0.153794
0 212 0.199294 0.20759
1 212 0.209074 0.16113
0 213 0.0269237 0.21248
1 213 0.0391485 0.16113
0 214 0.231079 0.217371
1 214 0.24257 0.177268
0 215 0.0525959 0.225929
1 215 0.0635983 0.175801
0 216 -0.0439805 0.23082
1 216 -0.0268657 0.188028
0 217 0.0599308 0.232043
1 217 0.0709332 0.180692
0 218 0.201739 0.232043
1 218 0.211519 0.188028
0 219 0.0550408 0.247937
1 219 0.0660432 0.197809
0 220 0.205407 0.247937
1 220 0.216164 0.206612
0 221 -0.00975089 0.250382
1 221 0.0049189 0.205145
0 222 0.188292 0.260163
1 222 0.198561 0.215415
0 223 -0.0329781 0.261386
1 223 -0.0170858 0.218594
0 224 0.0635983 0.261386
1 224 0.0746006 0.21248
0 225 0.0599308 0.265054
1 225 0.0709332 0.217371
0 226 0.375332 0.269944
1 226 0.380222 0.218594
0 227 0.377777 0.271167
1 227 0.382667 0.219816
0 228 0.200517 0.276057
1 228 0.213231 0.238889
0 229 0.185847 0.283393
1 229 0.197094 0.241824
0 230 0.178512 0.284616
1 230 0.189759 0.241824
0 231 0.00980889 0.311514
1 231 0.0239897 0.2697
0 232 -0.0757651 -0.301026
1 232 -0.0464255 -0.328902
0 233 -0.240067 -0.280486
1 233 -0.209016 -0.325886
0 234 0.483155 -0.279019
1 234 0.495136 -0.313252
0 235 0.489023 -0.277551
1 235 0.500759 -0.312763
0 236 0.480221 -0.276084
1 236 0.491957 -0.311296
0 237 -0.212195 -0.270216
1 237 -0.182855 -0.315698
0 238 -0.198992 -0.265814
1 238 -0.169897 -0.309584
0 239 0.450882 -0.259946
1 239 0.463351 -0.294913
0 240 -0.213662 -0.251143
1 240 -0.184566 -0.297358
0 241 -0.219529 -0.249675
1 241 -0.190679 -0.297358
0 242 -0.0317557 -0.243807
1 242 -0.0082839 -0.279019
0 243 -0.179921 -0.236471
1 243 -0.153515 -0.28342
0 244 -0.169652 -0.235004
1 244 -0.143002 -0.280241
0 245 -0.166718 -0.235004
1 245 -0.138845 -0.279019
0 246 -0.193124 -0.226201
1 246 -0.165251 -0.27315
0 247 -0.156449 -0.214464
1 247 -0.130044 -0.259946
0 248 -0.168185 -0.205661
1 248 -0.141779 -0.25261
0 249 0.00345192 -0.196858
1 249 0.0254567 -0.232069
0 250 -0.0141518 -0.188055
1 250 0.00785287 -0.224734
0 251 -0.0112179 -0.180719
1 251 0.00931986 -0.220332
0 252 -0.00241596 -0.166047
1 252 0.0181218 -0.205661
0 253 0.00198493 -0.163113
1 253 0.0225227 -0.201259
0 254 -0.0684302 -0.136704
1 254 -0.0478924 -0.182186
0 255 0.0195888 -0.132303
1 255 0.0474614 -0.155777
0 256 -0.0464255 -0.116164
1 256 -0.0258877 -0.160179
0 257 -0.0434915 -0.113229
1 257 -0.0229538 -0.157244
0 258 0.0694662 -0.113229
1 258 0.0900039 -0.146974
0 259 -0.0566944 -0.0970906
1 259 -0.0376235 -0.145507
0 260 -0.0214868 -0.0941563
1 260 -0.00241596 -0.139638
0 261 0.148683 -0.091222
1 261 0.166287 -0.126434
0 262 -0.0082839 -0.0897548
1 262 0.0107868 -0.13377
0 263 0.0914709 -0.0882877
1 263 0.107608 -0.127901
0 264 -0.0376235 -0.0765504
1 264 -0.0185528 -0.1235
0 265 0.299783 -0.0692146
1 265 0.315919 -0.101492
0 266 0.0107868 -0.0677474
1 266 0.0283907 -0.111762
0 267 -0.122709 -0.0662802
1 267 -0.0977699 -0.106627
0 268 0.0151878 -0.0633459
1 268 0.0330361 -0.106627
0 269 0.0518624 -0.0604116
1 269 0.0709332 -0.0992914
0 270 -0.109506 -0.0354699
1 270 -0.087501 -0.0794847
0 271 -0.124176 -0.0340027
1 271 -0.100704 -0.0780176
0 272 -0.0786991 -0.0178639
1 272 -0.0572811 -0.0612919
0 273 0.00785287 -0.0149296
1 273 0.0293686 -0.0491634
0 274 -0.088968 0.00854497
1 274 -0.0647628 -0.0296012
0 275 0.310051 0.00854497
1 275 0.323254 -0.0296012
0 276 0.264575 0.0510926
1 276 0.278756 0.0144136
0 277 0.285113 0.0510926
1 277 0.298316 0.0119683
0 278 0.277778 0.0569613
1 278 0.290981 0.0188151
0 279 0.268976 0.0672314
1 279 0.282179 0.0276181
0 280 0.274844 0.0745672
1 280 0.288047 0.0349539
0 281 0.274844 0.0804359
1 281 0.287313 0.0400889
0 282 0.239636 0.0833702
1 282 0.249905 0.0393553
0 283 0.27191 0.0848373
1 283 0.283646 0.0449795
0 284 0.264575 0.0863045
1 284 0.276311 0.0437568
0 285 0.276311 0.0892388
1 285 0.288047 0.0481583
0 286 -0.0273547 0.108312
1 286 -0.0126849 0.0554941
0 287 -0.0346896 0.111246
1 287 -0.0200198 0.0584284
0 288 -0.0214868 0.114181
1 288 -0.00730596 0.0620963
0 289 -0.0552274 0.127385
1 289 -0.040313 0.0731
0 290 0.180957 0.130319
1 290 0.188292 0.0789687
0 291 0.252839 0.130319
1 291 0.260174 0.0804359
0 292 0.170688 0.133254
1 292 0.178023 0.0789687
0 293 0.145749 0.136188
1 293 0.148191 0.0711752
0 294 0.0577303 0.139122
1 294 0.0684882 0.0853264
0 295 0.157485 0.139122
1 295 0.166287 0.0877717
0 296 0.233768 0.144991
1 296 0.24257 0.0965746
0 297 -0.0625623 0.147925
1 297 -0.0449585 0.100683
0 298 -0.0346896 0.15086
1 298 -0.0200198 0.0980418
0 299 -0.0302887 0.152327
1 299 -0.0156188 0.099509
0 300 -0.0258877 0.152327
1 300 -0.0126849 0.099509
0 301 0.298316 0.155261
1 301 0.304183 0.10391
0 302 0.261641 0.162597
1 302 0.27367 0.12181
0 303 0.0474614 0.165531
1 303 0.0577303 0.111246
0 304 0.222032 0.168466
1 304 0.231421 0.12181
0 305 -0.0610953 0.175801
1 305 -0.0434915 0.131786
0 306 0.15015 0.175801
1 306 0.157485 0.12181
0 307 0.0885369 0.183137
1 307 0.0976323 0.130613
0 308 -0.0493594 0.184604
1 308 -0.0317557 0.140589
0 309 -0.0625623 0.186071
1 309 -0.0449585 0.142057
0 310 -0.0552274 0.199276
1 310 -0.0376235 0.153794
0 311 -0.0493594 0.200743
1 311 -0.0332227 0.156728
0 312 0.24257 0.203677
1 312 0.254306 0.164064
0 313 0.200028 0.208079
1 313 0.20883 0.16113
0 314 0.0269237 0.21248
1 314 0.0386595 0.16113
0 315 0.0518624 0.225685
1 315 0.0635983 0.175801
0 316 0.233768 0.230086
1 316 0.245504 0.190473
0 317 0.205896 0.247692
1 317 0.217338 0.206318
0 318 0.0635983 0.249159
1 318 0.0738672 0.199276
0 319 0.195627 0.249159
1 319 0.205896 0.205145
0 320 -0.0332227 0.260897
1 320 -0.0170858 0.218349
0 321 0.368731 0.2697
1 321 0.373132 0.218349
0 322 0.405405 0.2697
1 322 0.409806 0.216882
0 323 0.405405 0.274101
1 323 0.409562 0.221039
0 324 0.182424 0.282904
1 324 0.192693 0.24153
0 325 0.178023 0.288773
1 325 0.189172 0.246812
0 326 -0.261485 -0.314817
1 326 -0.228038 -0.358832
0 327 -0.240361 -0.297211
1 327 -0.208674 -0.342987
0 328 -0.0836868 -0.29193
1 328 -0.0566944 -0.323033
0 329 0.484916 -0.279605
1 329 0.496358 -0.312763
0 330 -0.226278 -0.277845
1 330 -0.196351 -0.32362
0 331 -0.220996 -0.277845
1 331 -0.19107 -0.32362
0 332 -0.208674 -0.251436
1 332 -0.179921 -0.298092
0 333 -0.175227 -0.246154
1 333 -0.14706 -0.290169
0 334 -0.0326358 -0.244394
1 334 -0.00799048 -0.277845
0 335 0.00257177 -0.230309
1 335 0.0254567 -0.26376
0 336 -0.148821 -0.223266
1 336 -0.122415 -0.267281
0 337 -0.161144 -0.217985
1 337 -0.134738 -0.26376
0 338 0.0148944 -0.216224
1 338 0.0377794 -0.249675
0 339 0.0201756 -0.207421
1 339 0.0413001 -0.242633
0 340 0.0219359 -0.165167
1 340 0.0430605 -0.202139
0 341 0.00081143 -0.163406
1 341 0.0219359 -0.202139
0 342 -0.0942491 -0.138758
1 342 -0.0731245 -0.186294
0 343 -0.0555207 -0.0965038
1 343 -0.0361566 -0.14404
0 344 -0.118894 -0.0648131
1 344 -0.0942491 -0.107067
0 345 0.0518624 -0.0595313
1 345 0.0694662 -0.101786
0 346 0.314159 -0.0542495
1 346 0.330002 -0.0877008
0 347 -0.110093 -0.034883
1 347 -0.0872076 -0.0788978
0 348 0.326482 -0.034883
1 348 0.340565 -0.0700949
0 349 0.22614 -0.0296012
1 349 0.244037 -0.0604116
0 350 -0.0995302 -0.0207982
1 350 -0.0784057 -0.0665737
0 351 0.0483417 -0.0119953
1 351 0.0635983 -0.0574773
0 352 -0.0678434 0.012653
1 352 -0.0449585 -0.0243194
0 353 0.261348 0.0249772
1 353 0.279245 -0.00612663
0 354 0.263108 0.0425831
1 354 0.277778 0.00707781
0 355 0.266629 0.0601891
1 355 0.278951 0.0196954
0 356 0.266629 0.0672314
1 356 0.280712 0.0284984
0 357 0.291274 0.0813162
1 357 0.303597 0.0425831
0 358 0.169808 0.128852
1 358 0.17861 0.077795
0 359 0.229661 0.130613
1 359 0.238463 0.0813162
0 360 0.245504 0.130613
1 360 0.254306 0.0830768
0 361 0.252546 0.130613
1 361 0.259587 0.0813162
0 362 0.31768 0.130613
1 362 0.324721 0.0813162
0 363 0.213817 0.135895
1 363 0.222619 0.086598
0 364 0.171568 0.137655
1 364 0.17861 0.0848374
0 365 -0.0308754 0.1535
1 365 -0.0167924 0.100683
0 366 0.293034 0.1535
1 366 0.299783 0.102443
0 367 -0.0608019 0.157022
1 367 -0.0431981 0.113007
0 368 0.00961328 0.158782
1 368 0.0219359 0.104204
0 369 -0.0643226 0.172867
1 369 -0.0467188 0.128852
0 370 -0.0696038 0.174628
1 370 -0.052 0.130613
0 371 0.150444 0.176388
1 371 0.157485 0.12357
0 372 0.166287 0.179909
1 372 0.174385 0.127796
0 373 -0.0502396 0.183431
1 373 -0.0326358 0.139416
0 374 -0.0625623 0.186952
1 374 -0.0449585 0.142937
0 375 0.340565 0.186952
1 375 0.345846 0.134134
0 376 0.241983 0.188712
1 376 0.252546 0.148923
0 377 -0.0590415 0.193994
1 377 -0.0414377 0.148219
0 378 0.241983 0.204558
1 378 0.252546 0.163712
0 379 0.199734 0.208079
1 379 0.208536 0.160543
0 380 0.0272171 0.213361
1 380 0.0377794 0.160543
0 381 0.233182 0.230967
1 381 0.245504 0.190473
0 382 -0.0431981 0.232727
1 382 -0.0273547 0.188712
0 383 0.229661 0.234488
1 383 0.241983 0.193994
0 384 0.197974 0.255615
1 384 0.208184 0.212304
0 385 -0.00623014 0.276742
1 385 0.00750088 0.233432
0 386 0.182131 0.282024
1 386 0.193397 0.23977
0 387 0.0201756 0.315475
1 387 0.0342586 0.273221
0 388 -0.239656 -0.275732
1 388 -0.208674 -0.32186
0 389 -0.0495354 -0.267281
1 389 -0.0238339 -0.298972
0 390 -0.19952 -0.265169
1 390 -0.169945 -0.309536
0 391 -0.222757 -0.254605
1 391 -0.193182 -0.301085
0 392 -0.216419 -0.25038
1 392 -0.186845 -0.296859
0 393 -0.176283 -0.246154
1 393 -0.148821 -0.290521
0 394 -0.16572 -0.233478
1 394 -0.138259 -0.277845
0 395 -0.148821 -0.222914
1 395 -0.123471 -0.267281
0 396 -0.159383 -0.216576
1 396 -0.131921 -0.260943
0 397 -0.121359 -0.184886
1 397 -0.0977699 -0.230309
0 398 0.0222881 -0.163758
1 398 0.0413002 -0.2039
0 399 -0.0960094 -0.140519
1 399 -0.0748849 -0.186998
0 400 -0.07066 -0.138406
1 400 -0.0495354 -0.182773
0 401 -0.0748849 -0.117279
1 401 -0.0537603 -0.163758
0 402 0.0708745 -0.106715
1 402 0.0877742 -0.146857
0 403 0.0898867 -0.0898135
1 403 0.106786 -0.129955
0 404 0.275783 -0.0665736
1 404 0.292682 -0.0982643
0 405 0.315919 -0.0475592
1 405 0.330707 -0.0813626
0 406 -0.125584 -0.0327702
1 406 -0.102347 -0.0771372
0 407 0.0201756 -0.0158686
1 407 0.0430605 -0.0489677
0 408 -0.093897 -0.00319228
1 408 -0.07066 -0.0454465
0 409 0.258883 0.0369493
1 409 0.275431 0.00385008
0 410 0.284233 0.0728653
1 410 0.296907 0.0348365
0 411 0.27367 0.0792035
1 411 0.287753 0.0408225
0 412 0.233534 0.0813162
1 412 0.244096 0.0369493
0 413 0.256771 0.0918798
1 413 0.267333 0.0475128
0 414 0.29902 0.0918798
1 414 0.312985 0.0540269
0 415 0.286345 0.106669
1 415 0.296907 0.0623018
0 416 -0.024186 0.113007
1 416 -0.00939877 0.0601891
0 417 0.14481 0.125683
1 417 0.15326 0.0749781
0 418 0.244096 0.129909
1 418 0.252546 0.0834289
0 419 0.17016 0.134134
1 419 0.176497 0.0792035
0 420 0.225084 0.134134
1 420 0.233534 0.0855416
0 421 -0.0748849 0.138359
1 421 -0.0647451 0.0711752
0 422 0.0624247 0.138359
1 422 0.0729869 0.0848374
0 423 0.326482 0.138359
1 423 0.333523 0.0883586
0 424 0.157485 0.142585
1 424 0.165935 0.0918798
0 425 0.163823 0.142585
1 425 0.172272 0.0918798
0 426 0.142698 0.144698
1 426 0.150725 0.0914573
0 427 0.233534 0.144698
1 427 0.241983 0.0961052
0 428 -0.0220735 0.153148
1 428 -0.0064413 0.104134
0 429 0.208184 0.159487
1 429 0.216634 0.110894
0 430 0.220859 0.167937
1 430 0.229309 0.119345
0 431 0.214522 0.172163
1 431 0.222971 0.12357
0 432 0.364506 0.172163
1 432 0.368731 0.119345
0 433 -0.07066 0.174276
1 433 -0.0516479 0.129909
0 434 -0.0600977 0.178501
1 434 -0.0431981 0.134134
0 435 -0.0643226 0.184839
1 435 -0.0453105 0.142585
0 436 -0.0495354 0.184839
1 436 -0.0326358 0.140472
0 437 0.0581998 0.189065
1 437 0.0687621 0.136247
0 438 -0.0600977 0.19329
1 438 -0.0431981 0.148923
0 439 -0.0537603 0.199628
1 439 -0.0368607 0.155261
0 440 0.0603123 0.210192
1 440 0.0708745 0.159487
0 441 -0.0368607 0.23977
1 441 -0.019961 0.197515
0 442 0.193397 0.252446
1 442 0.203959 0.208079
0 443 0.0645372 0.263009
1 443 0.0750995 0.214417
0 444 -0.0284109 0.269348
1 444 -0.0115112 0.229206
0 445 0.379293 0.269348
1 445 0.383518 0.218642
0 446 0.201847 0.273573
1 446 0.214099 0.235967
0 447 0.391968 0.273573
1 447 0.396193 0.222868
0 448 -0.221912 -0.27869
1 448 -0.191492 -0.324325
0 449 -0.219377 -0.253337
1 449 -0.188957 -0.298972
0 450 -0.206702 -0.248267
