9 15560 49659
0 146 -1.23996 -0.501954
1 146 -1.46963 -0.380445
0 147 -1.07507 -0.853228
1 147 -1.2753 -0.718463
0 148 0.220492 -0.649975
1 148 -0.0268426 -0.51521
0 149 0.294104 -0.901832
1 149 0.00849095 -0.749392
0 150 -0.709958 -0.33405
1 150 -0.910182 -0.221378
0 151 0.158659 -0.382654
1 151 -0.079843 -0.256726
0 152 -0.709958 -0.300911
1 152 -0.910182 -0.188239
0 153 -0.804181 -0.30533
1 153 -0.998516 -0.194866
0 154 0.0850471 -0.813461
1 154 -0.141677 -0.676486
0 155 0.185159 -0.961482
1 155 -0.0945653 -0.806833
0 156 -1.15457 -0.705207
1 156 -1.34596 -0.581488
0 157 -1.39013 -0.316376
1 157 -1.62569 -0.203703
0 158 0.191048 -0.930552
1 158 -0.0857319 -0.778113
0 159 -1.02502 -0.733927
1 159 -1.21935 -0.607999
0 160 -0.995572 -0.521838
1 160 -1.21052 -0.402537
0 161 0.361827 -0.921715
1 161 0.0703248 -0.767066
0 162 -0.742348 -0.687533
1 162 -0.945516 -0.561605
0 163 -1.21052 -0.623464
1 163 -1.40191 -0.504164
0 164 0.140992 -0.51521
1 164 -0.0945653 -0.387073
0 165 -1.12218 -0.853228
1 165 -1.32241 -0.718463
0 166 -1.21346 -0.594744
1 166 -1.40191 -0.477652
0 167 0.335327 -0.530675
1 167 0.0997694 -0.400328
0 168 0.0379356 -0.550558
1 168 -0.182899 -0.42463
0 169 -1.12513 -0.824507
1 169 -1.32535 -0.691951
0 170 -0.0651206 -0.468815
1 170 -0.271233 -0.349515
0 171 0.223437 -0.649975
1 171 -0.0238981 -0.51521
0 172 -1.13102 -0.820089
1 172 -1.33124 -0.687533
0 173 -0.718792 -0.373817
1 173 -0.916071 -0.261144
0 174 -0.662847 -0.289865
1 174 -0.863071 -0.177192
0 175 0.391271 -0.822298
1 175 0.158659 -0.683114
0 176 -1.13985 -0.72509
1 176 -1.33124 -0.599162
0 177 -1.14279 -0.60579
1 177 -1.34007 -0.48649
0 178 0.0585469 -0.722881
1 178 -0.174066 -0.588116
0 179 0.294104 -1.02555
1 179 -0.000342423 -0.864274
0 180 -0.742348 -0.614627
1 180 -0.954349 -0.490908
0 181 -0.0621762 -0.466606
1 181 -0.268289 -0.347306
0 182 0.279382 -0.596953
1 182 0.0291022 -0.462188
0 183 -1.2753 -0.418002
1 183 -1.50791 -0.298702
0 184 0.388327 -0.923924
1 184 0.0968249 -0.769276
0 185 0.158659 -0.517419
1 185 -0.0768985 -0.389282
0 186 0.0614913 -0.649975
1 186 -0.165232 -0.519629
0 187 0.347104 -0.316376
1 187 0.108603 -0.190448
0 188 -0.83657 -0.311957
1 188 -1.02796 -0.201494
0 189 -0.886626 -0.57486
1 189 -1.10746 -0.451141
0 190 0.273493 -0.607999
1 190 0.0232133 -0.473234
0 191 0.0732692 -0.740555
1 191 -0.156399 -0.60579
0 192 0.0732692 -0.638929
1 192 -0.144621 -0.510791
0 193 0.146881 -0.380445
1 193 -0.0916209 -0.254517
0 194 0.0497135 -0.649975
1 194 -0.17701 -0.519629
0 195 0.408938 -0.87532
1 195 0.120381 -0.722881
0 196 0.0526579 -0.649975
1 196 -0.174066 -0.519629
0 197 -0.97496 -0.744974
1 197 -1.16046 -0.619046
0 198 -0.792403 -0.7273
1 198 -0.980849 -0.601371
0 199 0.264659 -0.431258
1 199 0.0261577 -0.30312
0 200 0.202826 -0.859856
1 200 -0.0710096 -0.711835
0 201 0.0349911 -0.915087
1 201 -0.206455 -0.769276
0 202 -0.550957 -0.744974
1 202 -0.751181 -0.616836
0 203 -1.4608 -0.311957
1 203 -1.69635 -0.199285
0 204 -1.17518 -0.919506
1 204 -1.37246 -0.780322
0 205 0.435438 -0.66544
1 205 0.182214 -0.528466
0 206 -0.874849 -0.269981
1 206 -1.08096 -0.157309
0 207 -1.21052 -0.311957
1 207 -1.39013 -0.205913
0 208 -0.807126 -0.601371
1 208 -1.02796 -0.477652
0 209 -1.28707 -0.141844
1 209 -1.50202 -0.0313806
0 210 -0.0621762 -0.468815
1 210 -0.268289 -0.349515
0 211 -0.035676 -0.391491
1 211 -0.253566 -0.269981
0 212 0.382438 -0.318585
1 212 0.143936 -0.192657
0 213 -0.942571 -0.590325
1 213 -1.16341 -0.466606
0 214 0.229326 -0.501954
1 214 -0.0150648 -0.371608
0 215 0.193992 -0.930552
1 215 -0.0827875 -0.778113
0 216 0.0438246 -0.561605
1 216 -0.17701 -0.435676
0 217 -0.960238 -0.590325
1 217 -1.18107 -0.466606
0 218 0.117436 -0.884158
1 218 -0.144621 -0.736137
0 219 0.196937 -0.577069
1 219 -0.0503983 -0.444513
0 220 -1.04563 -0.641138
1 220 -1.25174 -0.517419
0 221 0.0438246 -0.722881
1 221 -0.188788 -0.588116
0 222 0.438383 -0.654394
1 222 0.185159 -0.517419
0 223 0.0526579 -0.592534
1 223 -0.165232 -0.466606
0 224 -1.39013 -0.318585
1 224 -1.62569 -0.205913
0 225 -1.25174 -0.661022
1 225 -1.44019 -0.539512
0 226 0.326493 -0.54393
1 226 0.090936 -0.413584
0 227 0.0320467 -0.915087
1 227 -0.209399 -0.769276
0 228 0.0997694 -0.678696
1 228 -0.121066 -0.548349
0 229 0.341215 -0.446723
1 229 0.105658 -0.318585
0 230 -1.08391 -0.731718
1 230 -1.27824 -0.60579
0 231 -0.0150648 -0.356143
1 231 -0.232955 -0.234633
0 232 -0.804181 -0.316376
1 232 -0.998516 -0.205913
0 233 0.288215 -0.775903
1 233 0.0320467 -0.63451
0 234 0.373605 -0.493117
1 234 0.135103 -0.362771
0 235 -1.20757 -0.780322
1 235 -1.40485 -0.649975
0 236 -1.39896 -0.323004
1 236 -1.63452 -0.210331
0 237 -0.898404 -0.563814
1 237 -1.11924 -0.442304
0 238 0.264659 -0.707416
1 238 0.00849095 -0.568232
0 239 -1.18696 -0.932761
1 239 -1.37541 -0.793578
0 240 -0.942571 -0.592534
1 240 -1.16341 -0.468815
0 241 0.417772 -0.720672
1 241 0.161603 -0.581488
0 242 -1.4343 -0.311957
1 242 -1.66985 -0.199285
0 243 0.323549 -0.535093
1 243 0.0879915 -0.404747
0 244 0.132159 -0.981365
1 244 -0.138732 -0.826717
0 245 -0.807126 -0.585907
1 245 -1.02796 -0.462188
0 246 0.0879915 -1.05206
1 246 -0.174066 -0.892995
0 247 -1.17813 -0.607999
1 247 -1.36952 -0.488699
0 248 -0.883682 -0.572651
1 248 -1.10452 -0.448932
0 249 0.355938 -0.981365
1 249 0.0585469 -0.822298
0 250 -1.19874 -0.886367
1 250 -1.39602 -0.749392
0 251 0.299993 -0.678696
1 251 0.0467691 -0.541721
0 252 -1.18107 -0.901832
1 252 -1.37835 -0.762648
0 253 -0.0238981 -0.39591
1 253 -0.241789 -0.2744
0 254 0.196937 -0.75602
1 254 -0.0415649 -0.619046
0 255 -0.0651206 -0.431258
1 255 -0.271233 -0.311957
0 256 0.0997694 -0.848809
1 256 -0.12401 -0.709625
0 257 0.429549 -0.72509
1 257 0.173381 -0.585907
0 258 0.185159 -0.550558
1 258 -0.0592317 -0.420212
0 259 0.0791581 -0.93718
1 259 -0.17701 -0.78695
0 260 0.0821026 -0.797996
1 260 -0.147566 -0.661022
0 261 -1.16635 -0.778113
1 261 -1.36363 -0.647766
0 262 0.400105 -0.714044
1 262 0.143936 -0.57486
0 263 0.355938 -0.316376
1 263 0.117436 -0.190448
0 264 -1.39896 -0.325213
1 264 -1.63452 -0.21254
0 265 0.411883 -0.910669
1 265 0.120381 -0.75602
0 266 -1.16341 -0.915087
1 266 -1.36069 -0.775903
0 267 0.50905 -0.897413
1 267 0.223437 -0.744974
0 268 -0.939627 -0.632301
1 268 -1.16046 -0.506373
0 269 -1.1958 -0.884158
1 269 -1.39307 -0.747183
0 270 -0.880737 -0.358352
1 270 -1.08096 -0.245679
0 271 0.34416 -0.607999
1 271 0.0938805 -0.473234
0 272 -0.0209537 -0.550558
1 272 -0.2359 -0.426839
0 273 -1.14868 -0.698579
1 273 -1.34007 -0.57486
0 274 0.00849095 -0.691951
1 274 -0.224122 -0.559395
0 275 0.385383 -0.855437
1 275 0.105658 -0.705207
0 276 0.391271 -0.820089
1 276 0.158659 -0.680905
0 277 0.0879915 -0.66544
1 277 -0.135788 -0.535093
0 278 0.29116 -0.630092
1 278 0.0349911 -0.493117
0 279 -0.715847 -0.457769
1 279 -0.913127 -0.342887
0 280 0.196937 -0.603581
1 280 -0.0474538 -0.471025
0 281 0.182214 -0.778113
1 281 -0.0533428 -0.641138
0 282 0.252882 -0.773694
1 282 -0.00623138 -0.632301
0 283 -0.807126 -0.559395
1 283 -1.02207 -0.437886
0 284 0.355938 -1.08299
1 284 0.0762137 -0.919506
0 285 0.441327 -0.431258
1 285 0.208715 -0.30312
0 286 0.441327 -0.672068
1 286 0.188103 -0.535093
0 287 -1.02207 -0.654394
1 287 -1.2223 -0.530675
0 288 0.361827 -0.482071
1 288 0.123325 -0.351724
0 289 -1.2223 -0.667649
1 289 -1.41369 -0.54614
0 290 -1.03974 -0.625673
1 290 -1.2488 -0.501954
0 291 -0.924904 -0.581488
1 291 -1.14868 -0.457769
0 292 0.352993 -0.323004
1 292 0.114492 -0.197076
0 293 0.37066 -0.493117
1 293 0.132159 -0.362771
0 294 0.0791581 -0.656603
1 294 -0.147566 -0.526256
0 295 -0.715847 -0.442304
1 295 -0.916071 -0.327422
0 296 -1.20757 -0.623464
1 296 -1.39896 -0.504164
0 297 0.305882 -0.897413
1 297 0.0202688 -0.744974
0 298 -1.26057 -0.784741
1 298 -1.44607 -0.656603
0 299 0.429549 -0.722881
1 299 0.173381 -0.583697
0 300 0.270548 -0.607999
1 300 0.0202688 -0.473234
0 301 0.355938 -0.800205
1 301 0.12627 -0.663231
0 302 0.114492 -0.459978
1 302 -0.115177 -0.33405
0 303 -0.789459 -0.594744
1 303 -1.00735 -0.471025
0 304 0.111547 -0.775903
1 304 -0.109288 -0.641138
0 305 -0.285956 -0.420212
1 305 -0.518568 -0.296493
0 306 0.426605 -0.672068
1 306 0.173381 -0.535093
0 307 0.123325 -1.00567
1 307 -0.147566 -0.848809
0 308 -0.689347 -0.289865
1 308 -0.889571 -0.177192
0 309 0.140992 -0.493117
1 309 -0.0916209 -0.36498
0 310 -0.904293 -0.338469
1 310 -1.10452 -0.225796
0 311 0.305882 -0.895204
1 311 0.0202688 -0.742764
0 312 0.417772 -0.656603
1 312 0.164548 -0.519629
0 313 0.326493 -0.627883
1 313 0.0762137 -0.493117
0 314 -1.21641 -0.851019
1 314 -1.41369 -0.716253
0 315 -0.035676 -0.409165
1 315 -0.250622 -0.287656
0 316 -0.583346 -0.435676
1 316 -0.777681 -0.320795
0 317 -0.00917586 -0.579279
1 317 -0.227066 -0.453351
0 318 -1.19874 -0.583697
1 318 -1.38719 -0.466606
0 319 0.226381 -0.685324
1 319 -0.0238981 -0.548349
0 320 -1.12218 -0.429049
1 320 -1.31063 -0.318585
0 321 0.0291022 -0.619046
1 321 -0.197622 -0.490908
0 322 0.090936 -0.797996
1 322 -0.138732 -0.661022
0 323 -1.13985 -0.923924
1 323 -1.33418 -0.784741
0 324 -0.615736 -0.711835
1 324 -0.815959 -0.585907
0 325 0.140992 -0.495327
1 325 -0.0916209 -0.367189
0 326 0.414827 -0.656603
1 326 0.161603 -0.519629
0 327 -1.21052 -0.621255
1 327 -1.40191 -0.501954
0 328 0.364771 -0.60579
1 328 0.114492 -0.471025
0 329 0.367716 -0.508582
1 329 0.12627 -0.378235
0 330 -1.21346 -0.831135
1 330 -1.41074 -0.698579
0 331 0.367716 -0.493117
1 331 0.129214 -0.362771
0 332 0.246993 -0.504164
1 332 0.00260199 -0.373817
0 333 -1.15752 -0.689742
1 333 -1.34891 -0.566023
0 334 0.0202688 -0.705207
1 334 -0.212344 -0.572651
0 335 -1.19874 -0.7273
1 335 -1.39013 -0.601371
0 336 0.140992 -0.517419
1 336 -0.0945653 -0.389282
0 337 0.394216 -0.897413
1 337 0.108603 -0.744974
0 338 0.311771 -0.904041
1 338 0.0261577 -0.751602
0 339 0.308826 -0.521838
1 339 0.0703248 -0.391491
0 340 -0.0121203 -0.466606
1 340 -0.232955 -0.342887
0 341 -0.845404 -0.539512
1 341 -1.03091 -0.42463
0 342 0.42366 -0.685324
1 342 0.167492 -0.54614
0 343 -1.2753 -0.42463
1 343 -1.50791 -0.30533
0 344 -0.574513 -0.694161
1 344 -0.774737 -0.568232
0 345 0.161603 -0.510791
1 345 -0.0739541 -0.382654
0 346 -0.739403 -0.612418
1 346 -0.951405 -0.488699
0 347 0.352993 -0.316376
1 347 0.114492 -0.190448
0 348 -1.13691 -0.81788
1 348 -1.33713 -0.685324
0 349 0.164548 -0.513001
1 349 -0.0710096 -0.384863
0 350 0.326493 -0.594744
1 350 0.0762137 -0.459978
0 351 0.196937 -0.932761
1 351 -0.079843 -0.780322
0 352 -0.927849 -0.247889
1 352 -1.12807 -0.137425
0 353 -1.15752 -0.687533
1 353 -1.34891 -0.563814
0 354 0.0585469 -0.820089
1 354 -0.162288 -0.683114
0 355 -1.09274 -0.309748
1 355 -1.29002 -0.199285
0 356 0.302937 -0.895204
1 356 0.0173243 -0.742764
0 357 -1.19285 -0.802415
1 357 -1.39307 -0.672068
0 358 -0.886626 -0.550558
1 358 -1.10746 -0.429049
0 359 0.0791581 -0.672068
1 359 -0.144621 -0.541721
0 360 -1.17518 -0.910669
1 360 -1.37246 -0.771485
0 361 0.138047 -0.992412
1 361 -0.135788 -0.835554
0 362 0.438383 -0.418002
1 362 0.208715 -0.289865
0 363 -0.556846 -0.667649
1 363 -0.75707 -0.54393
0 364 0.155714 -0.550558
1 364 -0.0857319 -0.420212
0 365 -0.992627 -0.521838
1 365 -1.20757 -0.402537
0 366 0.373605 -0.504164
1 366 0.132159 -0.373817
0 367 -0.742348 -0.689742
1 367 -0.945516 -0.563814
0 368 0.329438 -0.926134
1 368 0.04088 -0.771485
0 369 0.273493 -0.778113
1 369 0.0143798 -0.63672
0 370 -1.03091 -0.667649
1 370 -1.22818 -0.54393
0 371 0.285271 -0.722881
1 371 0.0261577 -0.583697
0 372 0.323549 -0.45556
1 372 0.090936 -0.327422
0 373 0.00260199 -0.422421
1 373 -0.221177 -0.298702
0 374 0.00554647 -1.04543
1 374 -0.232955 -0.890785
0 375 0.323549 -0.594744
1 375 0.0732692 -0.459978
0 376 -0.833626 -0.331841
1 376 -1.02796 -0.221378
0 377 0.308826 -0.895204
1 377 0.0232133 -0.742764
0 378 0.255826 -0.778113
1 378 -0.000342423 -0.63672
0 379 -0.916071 -0.627883
1 379 -1.13396 -0.504164
0 380 -0.898404 -0.566023
1 380 -1.12218 -0.442304
0 381 -0.612791 -0.325213
1 381 -0.81007 -0.21254
0 382 -0.601013 -0.619046
1 382 -0.798292 -0.497536
0 383 -1.12218 -0.72509
1 383 -1.31652 -0.599162
0 384 -0.916071 -0.336259
1 384 -1.11924 -0.223587
0 385 0.417772 -0.356143
1 385 0.185159 -0.228005
0 386 0.155714 -0.552768
1 386 -0.0857319 -0.422421
0 387 0.0143798 -0.517419
1 387 -0.203511 -0.3937
0 388 -1.16635 -0.75602
1 388 -1.36657 -0.627883
0 389 0.0732692 -0.820089
1 389 -0.147566 -0.683114
0 390 -1.35185 -0.462188
1 390 -1.58446 -0.342887
0 391 0.435438 -0.72509
1 391 0.17927 -0.585907
0 392 -1.36069 -0.468815
1 392 -1.59035 -0.349515
0 393 0.388327 -0.473234
1 393 0.155714 -0.345096
0 394 0.185159 -0.981365
1 394 -0.0945653 -0.824507
0 395 -0.603958 -0.329632
1 395 -0.801237 -0.216959
0 396 -0.833626 -0.323004
1 396 -1.02502 -0.21254
0 397 -1.03974 -0.641138
1 397 -1.2488 -0.517419
0 398 0.352993 -0.652185
1 398 0.0997694 -0.51521
0 399 0.379494 -0.318585
1 399 0.140992 -0.192657
0 400 0.45605 -1.02334
1 400 0.15277 -0.859856
0 401 0.241104 -0.510791
1 401 -0.0032869 -0.380445
0 402 0.140992 -0.504164
1 402 -0.0945653 -0.376026
0 403 -0.739403 -0.607999
1 403 -0.951405 -0.48428
0 404 -1.02502 -0.625673
1 404 -1.22818 -0.504164
0 405 -1.22818 -0.711835
1 405 -1.41663 -0.588116
0 406 -1.18991 -0.811252
1 406 -1.38719 -0.678696
0 407 0.164548 -0.510791
1 407 -0.0710096 -0.382654
0 408 -0.945516 -0.592534
1 408 -1.16635 -0.468815
0 409 0.541439 -0.932761
1 409 0.252882 -0.778113
0 410 -0.833626 -0.318585
1 410 -1.02796 -0.208122
0 411 -1.10746 -0.848809
1 411 -1.30768 -0.714044
0 412 -0.701125 -0.320795
1 412 -0.901349 -0.208122
0 413 0.37066 -0.263354
1 413 0.146881 -0.137425
0 414 -1.21052 -0.585907
1 414 -1.39896 -0.468815
0 415 0.273493 -0.780322
1 415 0.0143798 -0.638929
0 416 -1.21052 -0.309748
1 416 -1.39013 -0.203703
0 417 0.244048 -0.499745
1 417 0.00260199 -0.369398
0 418 -0.571569 -0.398119
1 418 -0.762959 -0.285446
0 419 0.394216 -0.630092
1 419 0.167492 -0.499745
0 420 -1.16635 -0.749392
1 420 -1.36363 -0.621255
0 421 0.276437 -0.720672
1 421 0.0173243 -0.581488
0 422 0.143936 -0.508582
1 422 -0.0916209 -0.380445
0 423 -1.07507 -0.733927
1 423 -1.26941 -0.607999
0 424 -0.845404 -0.528466
1 424 -1.02796 -0.413584
0 425 0.376549 -0.477652
1 425 0.138047 -0.347306
0 426 0.0291022 -0.554977
1 426 -0.191733 -0.429049
0 427 -1.23702 -0.862065
1 427 -1.43135 -0.7273
0 428 0.329438 -0.912878
1 428 0.04088 -0.758229
0 429 0.276437 -0.702998
1 429 0.0173243 -0.563814
0 430 0.04088 -0.550558
1 430 -0.179955 -0.42463
0 431 -0.854237 -0.663231
1 431 -1.08096 -0.535093
0 432 -1.32535 -0.402537
1 432 -1.56091 -0.283237
0 433 0.235215 -0.683114
1 433 -0.0150648 -0.54614
0 434 0.373605 -0.855437
1 434 0.0879915 -0.705207
0 435 -1.19285 -0.281028
1 435 -1.37835 -0.174983
0 436 -1.04857 -0.769276
1 436 -1.23996 -0.641138
0 437 0.379494 -0.48649
1 437 0.140992 -0.356143
0 438 -0.00917586 -0.535093
1 438 -0.221177 -0.411374
0 439 -1.20757 -0.881948
1 439 -1.40485 -0.744974
0 440 0.297049 -0.559395
1 440 0.0526579 -0.426839
0 441 -1.41957 -0.316376
1 441 -1.65513 -0.203703
0 442 0.20577 -0.592534
1 442 -0.0415649 -0.459978
