18 1386 7214
0 121 0.125262 -0.0952156
1 121 0.127113 -0.101083
0 122 0.131196 -0.093852
1 122 0.130606 -0.100133
0 123 -0.263969 -0.0918997
1 123 -0.271732 -0.118092
0 124 0.156495 -0.0905764
1 124 0.157397 -0.0955157
0 125 0.0507496 -0.089712
1 125 0.0547697 -0.0990114
0 126 0.119135 -0.08726
1 126 0.121896 -0.0941111
0 127 -0.248945 -0.0851301
1 127 -0.25613 -0.110455
0 128 -0.227093 -0.0806817
1 128 -0.22952 -0.104216
0 129 0.137167 -0.0784205
1 129 0.141771 -0.0829826
0 130 0.208848 -0.0738669
1 130 0.207443 -0.0762286
0 131 -0.00958486 -0.0670116
1 131 -0.00795235 -0.0785513
0 132 -0.00746866 -0.0670113
1 132 -0.00424636 -0.0784912
0 133 0.0847473 -0.0670949
1 133 0.0881666 -0.0739271
0 134 -0.215293 -0.0656379
1 134 -0.217911 -0.088313
0 135 -0.260557 -0.0630615
1 135 -0.266589 -0.0882165
0 136 -0.274733 -0.0588581
1 136 -0.280775 -0.0851308
0 137 -0.254488 -0.0584589
1 137 -0.260162 -0.0834849
0 138 -0.243099 -0.0567563
1 138 -0.248421 -0.0810128
0 139 -0.215075 -0.0570746
1 139 -0.218701 -0.0794631
0 140 -0.234945 -0.0561832
1 140 -0.238883 -0.0799374
0 141 -0.229385 -0.0564542
1 141 -0.232567 -0.0798342
0 142 -0.22568 -0.0564543
1 142 -0.230741 -0.0798179
0 143 -0.208453 -0.0558679
1 143 -0.211724 -0.0784666
0 144 -0.259346 -0.0550504
1 144 -0.265677 -0.0810477
0 145 0.213579 -0.0517262
1 145 0.213476 -0.0528731
0 146 -0.382748 -0.0510911
1 146 -0.37893 -0.0811095
0 147 -0.0572242 -0.0511596
1 147 -0.0601186 -0.0654704
0 148 0.221047 -0.0497574
1 148 0.221271 -0.0501133
0 149 -0.204248 -0.0458779
1 149 -0.208367 -0.0675621
0 150 -0.187634 -0.0464761
1 150 -0.190046 -0.0670214
0 151 -0.20994 -0.0448459
1 151 -0.213439 -0.0668039
0 152 -0.244558 -0.0392106
1 152 -0.250346 -0.0634285
0 153 -0.160169 -0.0379126
1 153 -0.163822 -0.0571431
0 154 -0.235609 -0.0332368
1 154 -0.241383 -0.0569981
0 155 -0.254895 -0.0314814
1 155 -0.260673 -0.056225
0 156 -0.241911 -0.0284137
1 156 -0.248485 -0.0524339
0 157 -0.108956 -0.0286336
1 157 -0.115951 -0.0459069
0 158 0.233633 -0.02819
1 158 0.235317 -0.0267689
0 159 -0.26394 -0.0268519
1 159 -0.269896 -0.0519888
0 160 -0.100904 -0.027146
1 160 -0.106519 -0.0437849
0 161 -0.253615 -0.0246044
1 161 -0.259623 -0.0494764
0 162 -0.24652 -0.0243304
1 162 -0.254412 -0.0489069
0 163 -0.245443 -0.0238624
1 163 -0.24859 -0.0475061
0 164 -0.202174 -0.0225275
1 164 -0.208432 -0.0444105
0 165 -0.0623546 -0.0201427
1 165 -0.0705069 -0.0346882
0 166 -0.228001 -0.0187714
1 166 -0.235366 -0.0421448
0 167 -0.253338 -0.0172661
1 167 -0.258286 -0.0415499
0 168 -0.242838 -0.0165099
1 168 -0.247351 -0.0408477
0 169 -0.215054 -0.0164463
1 169 -0.222114 -0.0391917
0 170 -0.226408 -0.0132368
1 170 -0.23316 -0.0363881
0 171 -0.233428 -0.0117396
1 171 -0.240089 -0.035626
0 172 -0.241606 -0.0104042
1 172 -0.246539 -0.0344866
0 173 0.243017 -0.00165694
1 173 0.220041 -0.00219641
0 174 0.271012 -0.00212009
1 174 0.248853 -0.00175895
0 175 0.277373 0.000260281
1 175 0.256168 0.00134826
0 176 0.256608 0.00738768
1 176 0.23055 0.00744181
0 177 0.294844 0.00936925
1 177 0.274376 0.0122445
0 178 0.290023 0.0255433
1 178 0.264993 0.0286283
0 179 -0.348849 0.0455974
1 179 -0.362165 0.0145257
0 180 -0.323798 0.0505522
1 180 -0.339282 0.0207404
0 181 0.225983 0.052873
1 181 0.199007 0.0536876
0 182 -0.28505 0.0586651
1 182 -0.303078 0.0309869
0 183 -0.275017 0.0602824
1 183 -0.293966 0.0335081
0 184 0.404848 0.0636535
1 184 0.402421 0.0778951
0 185 0.238618 0.0731896
1 185 0.211497 0.075635
0 186 0.252932 0.0764073
1 186 0.224393 0.0795227
0 187 0.021394 0.0792057
1 187 -0.00238602 0.0696465
0 188 0.23873 0.0851074
1 188 0.212424 0.0880512
0 189 0.0630356 0.0947013
1 189 0.037152 0.087874
0 190 0.240113 0.104676
1 190 0.212202 0.108098
0 191 0.24206 0.117131
1 191 0.213538 0.121142
0 192 0.249721 0.121801
1 192 0.221646 0.126743
0 193 -0.196096 0.127197
1 193 -0.226389 0.104321
0 194 -0.0631831 0.131661
1 194 -0.0960381 0.117168
0 195 -0.045996 0.135441
1 195 -0.0792911 0.122116
0 196 -0.181159 0.138045
1 196 -0.214582 0.115954
0 197 -0.0150832 0.142484
1 197 -0.0503701 0.13069
0 198 -0.00286605 0.144578
1 198 -0.0376871 0.134188
0 199 0.0706395 0.170425
1 199 0.0311912 0.164239
0 200 0.0815293 0.174014
1 200 0.0431389 0.169156
0 201 0.257192 0.173726
1 201 0.225597 0.181242
0 202 -0.186862 0.176752
1 202 -0.228178 0.153278
0 203 -0.0734001 0.192489
1 203 -0.115981 0.177193
0 204 -0.0551972 0.19603
1 204 -0.101116 0.181203
0 205 0.0583243 0.197542
1 205 0.0161298 0.191478
0 206 0.0664781 0.199061
1 206 0.0234131 0.193795
0 207 -0.0337152 0.200129
1 207 -0.0791897 0.187784
0 208 -0.0216995 0.202462
1 208 -0.0669109 0.190614
0 209 0.195794 0.205967
1 209 0.156293 0.209589
0 210 -0.330197 0.208474
1 210 -0.372072 0.175825
0 211 -0.124403 0.215176
1 211 -0.171051 0.196537
0 212 -0.111568 0.217348
1 212 -0.161132 0.19879
0 213 0.26353 0.221464
1 213 0.22238 0.229993
0 214 -0.184094 0.223946
1 214 -0.232004 0.201185
0 215 0.16564 0.226464
1 215 0.121473 0.228755
0 216 -0.140312 0.234631
1 216 -0.191263 0.214458
0 217 -0.126609 0.238033
1 217 -0.176207 0.218975
0 218 -0.108849 0.242752
1 218 -0.160607 0.224838
0 219 -0.0759651 0.250302
1 219 -0.130221 0.234859
0 220 -0.060659 0.254113
1 220 -0.116332 0.239408
0 221 -0.2019 0.261939
1 221 -0.254838 0.238039
0 222 -0.146504 0.268849
1 222 -0.204113 0.247871
0 223 -0.132729 0.272524
1 223 -0.190435 0.252837
0 224 -0.111334 0.279025
1 224 -0.169687 0.260761
0 225 -0.0922997 0.283749
1 225 -0.151749 0.26732
0 226 -0.05292 0.294317
1 226 -0.115827 0.28025
0 227 -0.0325026 0.300143
1 227 -0.0914067 0.28876
0 228 -0.0161568 0.304013
1 228 -0.0787786 0.293264
0 229 0.0132498 0.312189
1 229 -0.0488523 0.304258
0 230 0.0538095 0.32405
1 230 -0.00862236 0.319395
0 231 0.0908906 0.332854
1 231 0.0251153 0.331404
0 232 0.0966093 0.334252
1 232 0.030695 0.332831
0 233 0.158954 0.35083
1 233 0.0925461 0.355268
0 234 0.175191 0.355531
1 234 0.108768 0.361662
0 235 -0.246295 0.362548
1 235 -0.315584 0.333993
0 236 -0.161123 0.442725
1 236 -0.247619 0.421061
0 237 -0.0662035 0.451074
1 237 -0.153229 0.437897
0 238 0.344821 -0.56817
2 238 0.445653 -0.522685
0 239 -0.215023 -0.562118
2 239 -0.106272 -0.538262
0 240 -0.113725 -0.558336
2 240 -0.0137639 -0.530906
0 241 -0.0111938 -0.554514
2 241 0.0831866 -0.523221
0 242 0.214588 -0.547451
2 242 0.307845 -0.506891
0 243 0.23275 -0.547399
2 243 0.325165 -0.505661
0 244 0.316067 -0.544961
2 244 0.412151 -0.499643
0 245 0.217316 -0.535553
2 245 0.309563 -0.494806
0 246 -0.290105 -0.44823
2 246 -0.181869 -0.433363
0 247 -0.113449 -0.437739
2 247 -0.0237497 -0.41346
0 248 -0.0894262 -0.43523
2 248 -0.000318947 -0.409867
0 249 -0.0776514 -0.434693
2 249 0.0105332 -0.408458
0 250 -0.00778807 -0.431133
2 250 0.0775904 -0.401463
0 251 0.323605 -0.426588
2 251 0.412804 -0.376168
0 252 0.0884622 -0.424327
2 252 0.171403 -0.388522
0 253 0.0977573 -0.423054
2 253 0.180407 -0.387136
0 254 0.0987171 -0.416665
2 254 0.181108 -0.379866
0 255 0.186241 -0.41114
2 255 0.1565 -0.382693
0 256 0.318611 -0.41123
2 256 0.405896 -0.361404
0 257 0.204123 -0.409991
2 257 0.289021 -0.366811
0 258 0.317753 -0.402455
2 258 0.405833 -0.351502
2 0 -0.17026 -0.334822
2 1 -0.0937303 -0.321694
0 259 -0.125826 -0.334398
2 259 -0.0410567 -0.313238
2 2 -0.0135079 -0.30858
0 260 -0.0434003 -0.326481
2 260 0.0355619 -0.300109
0 261 -0.0359097 -0.326163
2 261 0.0497809 -0.297602
0 262 -0.0145959 -0.323915
2 262 0.0621328 -0.295174
2 3 0.0726634 -0.294171
0 263 0.0138585 -0.321696
2 263 0.0904807 -0.290773
2 4 0.129908 -0.285379
0 264 0.0738591 -0.316626
2 264 0.148313 -0.281731
0 265 0.0904955 -0.31503
2 265 0.165783 -0.278604
0 266 0.132144 -0.311862
2 266 0.206412 -0.271983
0 267 0.19145 -0.306849
2 267 0.267108 -0.262225
0 268 0.298289 -0.298321
2 268 0.377435 -0.243702
2 6 -0.231062 -0.260364
0 269 -0.287987 -0.259141
2 269 -0.19503 -0.252415
2 8 -0.162419 -0.24628
2 9 -0.118452 -0.236623
2 10 -0.0908936 -0.231442
2 12 -0.0520805 -0.223329
2 14 -0.242794 -0.238903
2 16 -0.0134116 -0.215683
0 270 0.144558 -0.237672
2 270 0.170829 -0.2
2 18 -0.214301 -0.231846
2 19 0.0104037 -0.210224
2 21 -0.193512 -0.226817
2 22 0.0310494 -0.205709
2 23 0.041448 -0.203891
2 24 -0.174785 -0.222217
2 25 -0.15762 -0.218504
0 271 0.166267 -0.227288
2 271 0.194541 -0.18665
2 29 -0.087964 -0.201801
2 30 -0.0649887 -0.196019
0 272 -0.11616 -0.209967
2 272 -0.0464827 -0.191944
2 34 -0.0120754 -0.183887
0 273 -0.0739857 -0.204179
2 273 -0.00146545 -0.181395
0 274 0.135763 -0.198037
2 274 0.159778 -0.160211
2 37 0.331568 -0.144507
2 38 0.351093 -0.142324
0 275 0.108952 -0.19305
2 275 0.129633 -0.158161
0 276 0.170384 -0.193098
2 276 0.197963 -0.151319
2 43 0.209228 -0.146022
0 277 0.105515 -0.186404
2 277 0.128317 -0.151265
2 47 0.0275596 -0.157616
0 278 0.00169874 -0.182994
2 278 0.0409433 -0.156622
0 279 0.140618 -0.181937
2 279 0.160814 -0.143556
2 50 -0.236743 -0.181062
2 51 -0.228093 -0.179868
2 52 0.0503282 -0.152225
0 280 -0.279664 -0.1795
2 280 -0.245376 -0.180987
2 55 0.207936 -0.136102
0 281 0.118128 -0.175503
2 281 0.137857 -0.138509
0 282 0.143186 -0.174348
2 282 0.161311 -0.13617
2 57 0.132403 -0.137165
0 283 0.134869 -0.17125
2 283 0.152564 -0.132685
2 60 0.196169 -0.125194
0 284 0.148834 -0.16263
2 284 0.166877 -0.123152
2 61 0.204085 -0.118097
0 285 -0.00849692 -0.161317
2 285 0.0270813 -0.13615
2 63 0.16314 -0.120473
2 65 -0.192221 -0.152286
2 66 0.172884 -0.115199
0 286 0.20236 -0.155544
2 286 0.224125 -0.10984
2 68 0.0186534 -0.129121
0 287 0.140945 -0.154128
2 287 0.160413 -0.114674
2 69 -0.190076 -0.149458
2 70 0.0344574 -0.123085
0 288 0.116725 -0.150826
2 288 0.139483 -0.113365
0 289 0.187407 -0.148071
2 289 0.207688 -0.103765
2 71 0.0225838 -0.120936
0 290 0.197284 -0.145788
2 290 0.212542 -0.100282
2 73 0.154445 -0.103488
2 74 0.163495 -0.102883
2 76 -0.197031 -0.139566
2 77 0.145151 -0.103912
0 291 0.128442 -0.142223
2 291 0.150131 -0.103745
2 78 0.137321 -0.102593
2 79 0.215574 -0.0936486
0 292 0.167692 -0.138149
2 292 0.185839 -0.0954254
2 81 0.0101186 -0.112566
2 82 -0.197712 -0.13376
2 83 0.0319569 -0.109197
0 293 0.161112 -0.136242
2 293 0.178208 -0.0942728
2 84 0.0467334 -0.107193
2 86 0.141939 -0.0941855
2 87 0.202479 -0.0882069
2 88 -0.199719 -0.12867
2 91 0.162648 -0.0865887
2 92 0.151528 -0.0857455
2 93 0.0368173 -0.0965708
2 94 0.1706 -0.0811393
2 95 -0.196041 -0.119862
2 96 0.147993 -0.0814609
2 98 -0.201727 -0.116161
2 99 0.163341 -0.0763207
2 100 0.185 -0.0743873
2 101 -0.215391 -0.117419
2 103 0.0212931 -0.0905841
0 294 -0.262906 -0.115017
2 294 -0.237384 -0.117831
2 104 0.043225 -0.086945
2 105 0.15764 -0.0747836
2 106 -0.241275 -0.116924
2 107 0.169562 -0.0703085
2 109 0.178829 -0.0666431
2 110 0.0259952 -0.0798789
2 111 0.219343 -0.0586186
2 113 -0.236888 -0.106186
2 114 -0.0792069 -0.0895038
0 295 -0.0139145 -0.103803
2 295 0.0167186 -0.0786493
2 115 0.020098 -0.0784883
0 296 0.204428 -0.102648
2 296 0.226844 -0.0547099
2 116 -0.190805 -0.0997144
2 117 0.033705 -0.0735593
2 118 -0.238064 -0.0990353
2 120 0.143843 -0.0563932
2 121 0.1467 -0.0553326
0 297 -0.390556 -0.0940191
2 297 -0.331994 -0.108383
2 122 0.154135 -0.0528746
2 123 -0.239861 -0.0953522
2 125 0.0820686 -0.058231
0 298 0.0571826 -0.0892061
2 298 0.0883898 -0.0560377
2 126 0.143337 -0.0477508
0 299 0.189973 -0.0854883
2 299 0.209029 -0.0379907
2 127 -0.22414 -0.0871757
2 128 -0.197722 -0.0797702
0 300 -0.0802497 -0.0788946
2 300 -0.0479814 -0.0610011
2 129 0.164827 -0.0358977
0 301 0.141792 -0.0786835
2 301 0.171746 -0.0357399
0 302 0.0818477 -0.0754156
2 302 0.109584 -0.0392039
0 303 0.104356 -0.0740194
2 303 0.132186 -0.0356235
2 130 0.226996 -0.0238065
0 304 0.0910269 -0.0690928
2 304 0.117086 -0.0318916
2 134 -0.187887 -0.0641502
2 135 -0.236048 -0.0664954
2 136 -0.249967 -0.0643287
2 137 -0.229625 -0.0616713
0 305 -0.245103 -0.056756
2 305 -0.220123 -0.0585469
2 138 -0.218105 -0.0583172
2 139 -0.189019 -0.0550422
2 140 -0.210715 -0.0571752
2 141 -0.202342 -0.0562586
2 142 -0.199705 -0.0560294
2 143 -0.182043 -0.0538464
2 144 -0.2356 -0.0594827
2 145 0.232471 -0.000282334
2 148 0.241886 0.00257281
2 149 -0.179852 -0.0430529
2 150 -0.161014 -0.0416023
2 151 -0.183789 -0.0428907
0 306 -0.220193 -0.0438124
2 306 -0.196071 -0.0427915
2 152 -0.221533 -0.0420215
2 154 -0.212631 -0.0349237
2 155 -0.231936 -0.0356853
2 156 -0.220215 -0.0308844
2 157 -0.0913065 -0.0154146
2 159 -0.240606 -0.0312681
2 160 -0.0843722 -0.0130247
2 161 -0.232004 -0.0284767
2 163 -0.220082 -0.026046
0 307 -0.0777647 -0.0233456
2 307 -0.0633976 -0.00670923
2 164 -0.182393 -0.0206902
2 165 -0.0491032 -0.00180292
2 166 -0.208873 -0.0200445
2 168 -0.219822 -0.0192781
2 169 -0.197016 -0.0162926
2 170 -0.20745 -0.0143378
2 171 -0.214172 -0.0140526
2 172 -0.219784 -0.0132903
0 308 0.285346 0.00428181
2 308 0.265316 0.0635165
2 176 0.232911 0.06373
0 309 0.300762 0.0136549
2 309 0.280562 0.0756132
0 310 0.242082 0.0293184
2 310 0.213351 0.0842036
0 311 -0.380184 0.0387141
2 311 -0.362352 0.0171962
2 182 -0.284499 0.0468758
0 312 0.392793 0.0613204
2 312 0.407299 0.143974
2 187 0.00223206 0.107694
2 190 0.209652 0.163484
2 191 0.209896 0.177484
2 192 0.218706 0.183337
2 194 -0.0967772 0.147809
2 197 -0.0542044 0.165205
2 200 0.0337124 0.212074
0 313 0.0856687 0.175804
2 313 0.0377952 0.21425
0 314 0.301198 0.183467
2 314 0.259425 0.256292
0 315 -0.31555 0.191415
2 315 -0.352846 0.169945
2 203 -0.12565 0.207014
2 204 -0.109261 0.213071
2 205 0.00371034 0.232471
2 208 -0.0780244 0.22516
0 316 0.303373 0.20954
2 316 0.255303 0.28468
0 317 -0.140073 0.212108
2 317 -0.196355 0.216671
2 212 -0.16972 0.226229
2 213 0.209361 0.290776
2 214 -0.241656 0.221362
0 318 -0.169891 0.227421
2 318 -0.228091 0.227446
2 216 -0.202978 0.239264
0 319 0.000698332 0.23563
2 319 -0.0660621 0.261981
2 217 -0.190297 0.244067
2 222 -0.220071 0.271802
2 223 -0.20812 0.277908
2 226 -0.137653 0.312331
2 227 -0.11965 0.321592
2 228 -0.103749 0.329142
0 320 0.0201528 0.313813
2 320 -0.0717092 0.344952
0 321 0.048731 0.321855
2 321 -0.045364 0.358145
0 322 0.0204531 0.326599
2 322 -0.075355 0.357729
0 323 -0.309562 0.331669
2 323 -0.389719 0.307648
2 231 -0.00520799 0.377203
0 324 0.128462 0.343579
2 324 0.028828 0.394736
0 325 0.187578 0.359305
2 325 0.0866582 0.422511
0 326 -0.195803 0.375606
2 326 -0.298581 0.369668
0 327 0.0380707 0.384048
2 327 -0.0746398 0.419727
0 328 0.0175409 0.396228
2 328 -0.0984857 0.429183
2 237 -0.198652 0.468728
3 242 0.339093 -0.432678
3 243 0.355899 -0.432358
3 245 0.340241 -0.421167
3 252 0.200783 -0.322655
3 253 0.210661 -0.32139
3 260 0.0678439 -0.241301
3 3 0.103118 -0.23522
3 263 0.119362 -0.231724
3 4 0.158516 -0.224617
3 6 -0.184476 -0.209051
3 9 -0.0802638 -0.184933
3 10 -0.0554811 -0.179056
0 329 -0.159113 -0.244806
3 329 -0.0423366 -0.175594
3 11 -0.214951 -0.19459
3 12 -0.0209898 -0.170796
3 13 -0.237851 -0.195405
3 14 -0.198884 -0.190558
3 15 -0.00474579 -0.167019
3 16 0.0174871 -0.162302
3 270 0.188476 -0.138767
3 19 0.0404619 -0.156519
3 20 -0.153197 -0.177792
3 22 0.0605233 -0.151645
3 23 0.0705459 -0.14917
3 24 -0.136401 -0.173157
3 271 0.211901 -0.125124
3 29 -0.0530239 -0.150638
3 34 0.0177798 -0.131438
3 274 0.176586 -0.100837
3 275 0.146409 -0.0995603
3 276 0.214863 -0.0910108
3 43 0.225983 -0.0851944
3 277 0.14557 -0.0925783
3 47 0.0505731 -0.103504
3 278 0.063384 -0.102061
3 279 0.177313 -0.0840699
3 52 0.0727685 -0.0971169
3 55 0.222983 -0.0751651
3 283 0.168396 -0.0738955
3 60 0.211995 -0.0652045
3 61 0.219585 -0.0583393
3 285 0.048754 -0.0824058
3 63 0.179089 -0.0619426
3 66 0.188234 -0.0563014
3 67 0.0524534 -0.0753878
3 286 0.23929 -0.0489906
3 68 0.0393521 -0.0759341
3 287 0.176277 -0.0564338
3 70 0.0547421 -0.069845
3 289 0.222492 -0.0439537
3 71 0.0426177 -0.0682924
3 73 0.169517 -0.0457896
3 74 0.178577 -0.0446224
3 75 -0.203206 -0.097552
3 77 0.161944 -0.0463699
3 78 0.153852 -0.04528
3 292 0.200919 -0.036583
3 81 0.0309374 -0.0606875
3 83 0.0518074 -0.0565382
3 293 0.19409 -0.035629
3 84 0.0667694 -0.0539789
3 85 0.170442 -0.0357253
3 86 0.1572 -0.0369982
3 87 0.216069 -0.0283915
3 91 0.178132 -0.0280309
3 92 0.166744 -0.028431
3 93 0.0565641 -0.0439672
3 94 0.185906 -0.0225948
3 103 0.0414367 -0.0390052
3 294 -0.203363 -0.0726185
3 104 0.0632075 -0.0345292
3 107 0.183986 -0.0125935
3 109 0.193061 -0.00825305
3 110 0.0452595 -0.0284222
3 111 0.234198 0.00094455
3 115 0.0403163 -0.0271971
3 296 0.242313 0.0051802
3 116 -0.160824 -0.0544794
3 117 0.0529392 -0.0222628
