9 9419 31058
0 69 0.492894 -0.0966423
1 69 0.356384 -0.0232843
0 70 -0.121405 -0.0956235
1 70 -0.23856 -0.0283786
0 71 0.496969 -0.0956235
1 71 0.360459 -0.0212466
0 72 -0.124461 -0.0925669
1 72 -0.243653 -0.025322
0 73 0.496969 -0.091548
1 73 0.360459 -0.01819
0 74 0.344159 -0.0905292
1 74 0.229367 -0.0222654
0 75 0.424639 -0.0905292
1 75 0.290166 -0.01819
0 76 0.483726 -0.0905292
1 76 0.345177 -0.0161523
0 77 0.418527 -0.0895103
1 77 0.284053 -0.0171711
0 78 0.454182 -0.0895103
1 78 0.317672 -0.0161523
0 79 0.458257 -0.0884914
1 79 0.321746 -0.0151334
0 80 0.363515 -0.0874726
1 80 0.253491 -0.0202277
0 81 0.482707 -0.0864537
1 81 0.345177 -0.0130957
0 82 0.499007 -0.0854349
1 82 0.362496 -0.0120768
0 83 -0.118348 -0.084416
1 83 -0.237541 -0.0171711
0 84 0.503082 -0.084416
1 84 0.366571 -0.011058
0 85 -0.346546 -0.0823783
1 85 -0.44842 -0.01819
0 86 -0.338396 -0.0823783
1 86 -0.44027 -0.01819
0 87 -0.18966 -0.0823783
1 87 -0.309871 -0.0151334
0 88 -0.342471 -0.0813594
1 88 -0.444345 -0.01819
0 89 -0.133629 -0.0813594
1 89 -0.252822 -0.0141145
0 90 0.433808 -0.0813594
1 90 0.299334 -0.00902023
0 91 0.46437 -0.0793217
1 91 0.327859 -0.00596364
0 92 -0.20596 -0.0742274
1 92 -0.325152 -0.0069825
0 93 -0.178454 -0.0721897
1 93 -0.298665 -0.00494478
0 94 -0.176416 -0.0721897
1 94 -0.295609 -0.00494478
0 95 0.309522 -0.0721897
1 95 0.193385 -0.00392592
0 96 -0.17336 -0.0670954
1 96 -0.292553 -0.000869334
0 97 0.32684 -0.0670954
1 97 0.210704 0.00116839
0 98 -0.315984 -0.0650576
1 98 -0.417857 -0.0018882
0 99 -0.320059 -0.0630199
1 99 -0.421729 -0.000258011
0 100 0.329896 -0.0589445
1 100 0.212741 0.00931928
0 101 0.486782 -0.0528313
1 101 0.358421 0.018489
0 102 0.273866 -0.0487558
1 102 0.163842 0.0164513
0 103 0.484745 -0.0426427
1 103 0.356384 0.0276588
0 104 0.292203 -0.0416238
1 104 0.180142 0.0246022
0 105 0.393058 -0.0416238
1 105 0.266735 0.0276588
0 106 0.314615 -0.0406049
1 106 0.199498 0.0266399
0 107 0.436864 -0.0344918
1 107 0.305447 0.0368286
0 108 0.433808 -0.0334729
1 108 0.30239 0.0368286
0 109 0.392039 -0.0293975
1 109 0.264697 0.0398851
0 110 0.453164 -0.0273597
1 110 0.324803 0.0429417
0 111 0.48882 -0.0171711
1 111 0.360459 0.0531303
0 112 0.382871 -0.0130957
1 112 0.259603 0.0551681
0 113 0.461314 -0.0130957
1 113 0.333971 0.0561869
0 114 0.422602 -0.0018882
1 114 0.295259 0.0673944
0 115 0.313597 0.00218725
1 115 0.193385 0.0694321
0 116 -0.382202 0.011357
1 116 -0.508525 0.0755453
0 117 0.305447 0.0256211
1 117 0.185236 0.0918471
0 118 0.104755 0.0276588
1 118 -0.0327744 0.0949037
0 119 0.110868 0.0276588
1 119 -0.026662 0.0949037
0 120 0.384908 0.0296965
1 120 0.256547 0.0979603
0 121 0.388983 0.0317342
1 121 0.261641 0.099998
0 122 0.314615 0.0347908
1 122 0.194404 0.101017
0 123 0.499007 0.0378474
1 123 0.366775 0.107334
0 124 0.322765 0.0388663
1 124 0.201535 0.105092
0 125 0.457239 0.0388663
1 125 0.325821 0.10713
0 126 0.368608 0.040904
1 126 0.240859 0.108556
0 127 0.533644 0.040904
1 127 0.405894 0.109779
0 128 0.371665 0.0439606
1 128 0.244322 0.111205
0 129 0.534663 0.0439606
1 129 0.405894 0.113447
0 130 0.331934 0.0459983
1 130 0.209685 0.112224
0 131 0.503082 0.0470172
1 131 0.370646 0.1163
0 132 0.518363 0.048036
1 132 0.386946 0.117319
0 133 0.491876 0.0490549
1 133 0.35944 0.118337
0 134 0.502063 0.0500738
1 134 0.366571 0.120375
0 135 0.532625 0.0500738
1 135 0.403449 0.11956
0 136 0.533644 0.0521115
1 136 0.404264 0.121394
0 137 0.333971 0.0531303
1 137 0.211723 0.119356
0 138 0.529569 0.0531303
1 138 0.401208 0.122413
0 139 0.497988 0.0561869
1 139 0.366571 0.12547
0 140 -0.0765801 0.0582247
1 140 -0.184566 0.118337
0 141 0.516325 0.0582247
1 141 0.383889 0.127507
0 142 0.519382 0.0612812
1 142 0.387964 0.130564
0 143 0.497988 0.0673944
1 143 0.368608 0.135658
0 144 0.400189 0.0724887
1 144 0.272847 0.139734
0 145 0.468445 0.0724887
1 145 0.338046 0.140752
0 146 0.353327 0.0735076
1 146 0.23006 0.139734
0 147 0.404264 0.0735076
1 147 0.276922 0.140752
0 148 0.382871 0.0745264
1 148 0.256547 0.141771
0 149 0.465389 0.0745264
1 149 0.33499 0.14279
0 150 0.354346 0.0755453
1 150 0.231079 0.141771
0 151 0.410377 0.0755453
1 151 0.280997 0.14279
0 152 0.417508 0.0765642
1 152 0.288128 0.143809
0 153 0.121055 0.0786019
1 153 -0.0236058 0.145847
0 154 0.413433 0.0816585
1 154 0.284053 0.148903
0 155 0.432789 0.0816585
1 155 0.303409 0.148903
0 156 0.429733 0.0826773
1 156 0.299334 0.149922
0 157 0.202554 0.0847151
1 157 0.0711369 0.149922
0 158 0.486782 0.0847151
1 158 0.358421 0.152979
0 159 0.493913 0.0877716
1 159 0.364533 0.156035
0 160 0.489838 0.0887905
1 160 0.360459 0.157054
0 161 0.426676 0.0898094
1 161 0.298315 0.157054
0 162 0.21376 0.0908282
1 162 0.0813243 0.157054
0 163 0.402227 0.092866
1 163 0.274885 0.159092
0 164 0.41547 0.0949037
1 164 0.288128 0.16113
0 165 0.487801 0.0949037
1 165 0.360459 0.162149
0 166 0.412414 0.0959225
1 166 0.285072 0.163167
0 167 0.429733 0.0959225
1 167 0.301372 0.163167
0 168 0.155692 0.0969414
1 168 0.0140875 0.164186
0 169 0.195423 0.0969414
1 169 0.0619682 0.162149
0 170 0.478632 0.0969414
1 170 0.350271 0.165205
0 171 0.427695 0.0979603
1 171 0.299334 0.165205
0 172 0.41547 0.0989791
1 172 0.288128 0.166224
0 173 0.00695638 0.099998
1 173 -0.121405 0.163167
0 174 0.0741931 0.104073
1 174 -0.065374 0.169281
0 175 0.208667 0.104073
1 175 0.0762306 0.169281
0 176 -0.394426 0.106111
1 176 -0.519731 0.166224
0 177 0.082343 0.112224
1 177 -0.0582429 0.177431
0 178 -0.417857 0.115281
1 178 -0.543162 0.174375
0 179 0.160786 0.121394
1 179 0.0181625 0.18762
0 180 0.144486 0.122413
1 180 0.000843949 0.188639
0 181 0.154673 0.122413
1 181 0.0110313 0.188639
0 182 0.0843805 0.123432
1 182 -0.0582429 0.188639
0 183 0.0925304 0.123432
1 183 -0.0490742 0.188639
0 184 0.150598 0.12547
1 184 0.00797512 0.191696
0 185 0.0792868 0.162149
1 185 -0.0521304 0.225318
0 186 0.0833617 0.169281
1 186 -0.0490742 0.23245
0 187 -0.363864 0.209016
1 187 -0.488965 0.265054
0 188 0.32521 -0.337705
1 188 0.194404 -0.255789
0 189 0.414452 -0.292468
1 189 0.261641 -0.207698
0 190 0.396114 -0.290022
1 190 0.24636 -0.205661
0 191 0.418119 -0.285132
1 191 0.264697 -0.199547
0 192 -0.0574278 -0.276573
1 192 -0.167452 -0.201993
0 193 -0.0757651 -0.272905
1 193 -0.184566 -0.198325
0 194 0.32521 -0.272905
1 194 0.194404 -0.194453
0 195 -0.0623178 -0.268015
1 195 -0.172341 -0.193434
0 196 0.38389 -0.26557
1 196 0.239229 -0.184264
0 197 0.32521 -0.264347
1 197 0.194404 -0.186098
0 198 0.407117 -0.259456
1 198 0.258585 -0.177132
0 199 -0.0623178 -0.258234
1 199 -0.171119 -0.184876
0 200 0.36922 -0.254566
1 200 0.228023 -0.174076
0 201 0.375332 -0.253343
1 201 0.233116 -0.173057
0 202 -0.0831001 -0.252121
1 202 -0.192716 -0.178151
0 203 -0.330042 -0.250898
1 203 -0.437621 -0.176317
0 204 0.475576 -0.248453
1 204 0.319709 -0.164906
0 205 -0.282365 -0.237449
1 205 -0.388721 -0.164091
0 206 -0.347157 -0.235004
1 206 -0.453513 -0.161646
0 207 -0.0378681 -0.233781
1 207 -0.147892 -0.160423
0 208 -0.27992 -0.232559
1 208 -0.386277 -0.1592
0 209 -0.0965474 -0.232559
1 209 -0.204941 -0.159812
0 210 -0.31415 -0.231336
1 210 -0.420914 -0.157774
0 211 -0.288478 -0.216664
1 211 -0.397279 -0.144529
0 212 -0.34349 -0.211774
1 212 -0.452291 -0.139638
0 213 -0.312927 -0.206883
1 213 -0.420506 -0.134748
0 214 -0.0513154 -0.201993
1 214 -0.160117 -0.13108
0 215 -0.310482 -0.20077
1 215 -0.417857 -0.129246
0 216 0.37411 -0.20077
1 216 0.253084 -0.127412
0 217 -0.042758 -0.195879
1 217 -0.150337 -0.126189
0 218 0.508583 -0.195879
1 218 0.381852 -0.121095
0 219 0.518363 -0.195879
1 219 0.391021 -0.120076
0 220 -0.0537604 -0.194657
1 220 -0.158894 -0.124967
0 221 -0.0684302 -0.193434
1 221 -0.174786 -0.123744
0 222 0.470686 -0.190989
1 222 0.337435 -0.115186
0 223 0.407117 -0.189766
1 223 0.279978 -0.114982
0 224 0.467019 -0.188544
1 224 0.332545 -0.11274
0 225 0.403449 -0.183653
1 225 0.276311 -0.109072
0 226 -0.0134184 -0.178763
1 226 -0.12222 -0.109072
0 227 0.326433 -0.168982
1 227 0.201739 -0.0956235
0 228 0.402227 -0.168982
1 228 0.276922 -0.0956235
0 229 0.0122538 -0.167759
1 229 -0.0977699 -0.0980687
0 230 -0.298258 -0.165314
1 230 -0.402169 -0.0968461
0 231 0.0122538 -0.164091
1 231 -0.0989924 -0.0956235
0 232 -0.0158633 -0.155533
1 232 -0.12711 -0.087065
0 233 -0.00486096 -0.15431
1 233 -0.11733 -0.0846198
0 234 0.348437 -0.15431
1 234 0.223499 -0.082419
0 235 0.482911 -0.15431
1 235 0.343547 -0.0785066
0 236 0.332545 -0.153087
1 236 0.207852 -0.0809518
0 237 0.341103 -0.153087
1 237 0.217631 -0.0809518
0 238 0.352105 -0.143306
1 238 0.228634 -0.0711708
0 239 0.467019 -0.142084
1 239 0.329896 -0.0670954
0 240 -0.0953249 -0.137193
1 240 -0.20596 -0.0691331
0 241 0.0073639 -0.137193
1 241 -0.102049 -0.0691331
0 242 0.447459 -0.134748
1 242 0.31054 -0.0599633
0 243 -0.0170858 -0.133525
1 243 -0.12711 -0.0650576
0 244 0.509806 -0.132303
1 244 0.370442 -0.0564992
0 245 0.445014 -0.127412
1 245 0.308095 -0.0528313
0 246 0.502471 -0.124967
1 246 0.36433 -0.050386
0 247 -0.353269 -0.123744
1 247 -0.455958 -0.0577218
0 248 -0.358159 -0.122521
1 248 -0.459626 -0.0564992
0 249 0.449904 -0.118854
1 249 0.31543 -0.0442728
0 250 0.429121 -0.115186
1 250 0.294648 -0.0418276
0 251 -0.355714 -0.105405
1 251 -0.457181 -0.0406049
0 252 0.31543 -0.105405
1 252 0.198072 -0.036937
0 253 0.489023 -0.102959
1 253 0.351127 -0.0296012
0 254 -0.344712 -0.100514
1 254 -0.447401 -0.0357144
0 255 0.491468 -0.100514
1 255 0.35455 -0.027156
0 256 -0.119775 -0.0956235
1 256 -0.238356 -0.0283786
0 257 -0.0513154 -0.0956235
1 257 -0.157623 -0.0313618
0 258 0.356995 -0.0956235
1 258 0.244526 -0.0283786
0 259 -0.123442 -0.0931782
1 259 -0.243246 -0.0247107
0 260 0.453571 -0.0919556
1 260 0.320728 -0.0192088
0 261 0.471908 -0.0907329
1 261 0.33499 -0.0173749
0 262 0.496358 -0.0907329
1 262 0.35944 -0.0173749
0 263 0.482911 -0.087065
1 263 0.34477 -0.0124844
0 264 -0.212684 -0.0858424
1 264 -0.330246 -0.01819
0 265 0.498803 -0.0858424
1 265 0.363107 -0.0124844
0 266 -0.130777 -0.0846198
1 266 -0.246913 -0.0173749
0 267 0.503693 -0.0846198
1 267 0.366775 -0.0112617
0 268 0.441346 -0.0833971
1 268 0.30565 -0.0100391
0 269 0.445014 -0.0833971
1 269 0.308503 -0.0100391
0 270 -0.194346 -0.0821745
1 270 -0.313946 -0.0141145
0 271 0.456016 -0.0809518
1 271 0.321543 -0.00881644
0 272 0.436456 -0.0797292
1 272 0.30239 -0.0069825
0 273 -0.205349 -0.0748387
1 273 -0.325152 -0.0075938
0 274 -0.176009 -0.0723934
1 274 -0.295813 -0.00514854
0 275 -0.174786 -0.0699482
1 275 -0.294346 -0.00319231
0 276 0.32032 -0.0687255
1 276 0.201739 -0.000258011
0 277 -0.189456 -0.0675029
1 277 -0.30926 -0.000258011
0 278 0.430344 -0.0662802
1 278 0.297093 0.00585516
0 279 0.475576 -0.0662802
1 279 0.342121 0.0062627
0 280 -0.172341 -0.0650576
1 280 -0.291412 0.00120915
0 281 -0.169897 -0.0650576
1 281 -0.288478 0.00120915
0 282 0.321543 -0.0650576
1 282 0.203573 0.00320611
0 283 0.470686 -0.0650576
1 283 0.338046 0.00728156
0 284 0.326433 -0.0577218
1 284 0.212742 0.00952307
0 285 0.486578 -0.0528313
1 285 0.358217 0.0180815
0 286 0.304428 -0.0516086
1 286 0.190329 0.0154325
0 287 0.484133 -0.0491634
1 287 0.354346 0.0215456
0 288 0.278756 -0.0430502
1 288 0.16751 0.0229721
0 289 0.398559 -0.0430502
1 289 0.269791 0.0266399
0 290 0.405894 -0.0418276
1 290 0.277941 0.0286777
0 291 0.31543 -0.0406049
1 291 0.200517 0.02664
0 292 0.435234 -0.0344918
1 292 0.30565 0.036421
0 293 0.500026 -0.0332691
1 293 0.371665 0.0368286
0 294 0.435234 -0.0283786
1 294 0.30565 0.0413116
0 295 -0.394834 -0.0259333
1 295 -0.519731 0.040904
0 296 0.434011 -0.023488
1 296 0.30565 0.0462021
0 297 0.421787 -0.00148063
1 297 0.294648 0.0669869
0 298 0.312985 0.00218728
1 298 0.193182 0.0694322
0 299 0.3301 0.0376437
1 299 0.207852 0.103666
0 300 0.322765 0.0388663
1 300 0.201739 0.104889
0 301 0.449904 0.0413116
1 301 0.31869 0.110187
0 302 0.367997 0.0462021
1 302 0.242081 0.113447
0 303 0.448681 0.0462021
1 303 0.316653 0.11467
0 304 0.503693 0.0462021
1 304 0.370442 0.115892
0 305 0.52692 0.0474247
1 305 0.397337 0.117115
0 306 0.491468 0.0486474
1 306 0.35944 0.118337
0 307 0.331323 0.0510926
1 307 0.208667 0.117319
0 308 0.498803 0.0510926
1 308 0.365552 0.11956
0 309 0.333768 0.0523153
1 309 0.211519 0.118337
0 310 0.511028 0.0523153
1 310 0.379 0.122005
0 311 0.0672657 0.0547605
1 311 -0.0714865 0.121394
0 312 0.498803 0.0547605
1 312 0.366775 0.124451
0 313 -0.0769876 0.0572058
1 313 -0.184322 0.117115
0 314 0.30076 0.0572058
1 314 0.184217 0.122413
0 315 0.519585 0.0608737
1 315 0.390735 0.130319
0 316 0.397337 0.0645416
1 316 0.269791 0.132602
0 317 0.528143 0.0694322
1 317 0.402471 0.137655
0 318 0.405894 0.0706548
1 318 0.277941 0.137696
0 319 0.435234 0.0718774
1 319 0.304428 0.139734
0 320 0.468241 0.0718774
1 320 0.337435 0.140345
0 321 0.404672 0.0731
1 321 0.276311 0.140345
0 322 0.382667 0.0743227
1 322 0.256751 0.141568
0 323 0.465796 0.0743227
1 323 0.33499 0.14279
0 324 -0.0659852 0.0755453
1 324 -0.174786 0.135454
0 325 0.122278 0.0779906
1 325 -0.0219757 0.145235
0 326 0.381445 0.0816585
1 326 0.255529 0.148903
0 327 0.188292 0.0841038
1 327 0.0477059 0.151349
0 328 0.386334 0.0877717
1 328 0.260622 0.155017
0 329 0.391224 0.0889943
1 329 0.265308 0.156239
0 330 0.394892 0.0902169
1 330 0.268976 0.157462
0 331 0.404672 0.0938848
1 331 0.276922 0.16113
0 332 0.415674 0.0938848
1 332 0.287313 0.16113
0 333 0.0085864 0.0951075
1 333 -0.119775 0.158684
0 334 0.412007 0.0951075
1 334 0.284868 0.162352
0 335 0.155285 0.0963301
1 335 0.0134763 0.163575
0 336 0.478021 0.0975528
1 336 0.34966 0.164798
0 337 0.202962 0.0987754
1 337 0.0701181 0.164186
0 338 0.0073639 0.099998
1 338 -0.120997 0.163575
0 339 0.423009 0.099998
1 339 0.290981 0.167243
0 340 0.0843805 0.106111
1 340 -0.0574278 0.172133
0 341 0.0623758 0.107334
1 341 -0.0765801 0.172337
0 342 0.0917154 0.107334
1 342 -0.0513154 0.173356
0 343 0.0684882 0.111002
1 343 -0.0714865 0.176413
0 344 0.0819355 0.112224
1 344 -0.0586503 0.177024
0 345 -0.416839 0.115892
1 345 -0.537865 0.174579
0 346 0.083158 0.118337
1 346 -0.0586503 0.18436
0 347 0.0929379 0.118337
1 347 -0.0488705 0.18436
0 348 0.083158 0.120783
1 348 -0.0586503 0.186805
0 349 0.160175 0.120783
1 349 0.0183663 0.186805
0 350 0.144282 0.122005
1 350 0.00125147 0.188028
0 351 0.154062 0.122005
1 351 0.0110313 0.188028
0 352 0.0892705 0.124451
1 352 -0.0537604 0.190473
0 353 0.146727 0.124451
1 353 0.00369647 0.190473
0 354 0.150395 0.124451
1 354 0.0073639 0.190473
0 355 0.083158 0.169688
1 355 -0.050093 0.232043
0 356 0.450882 -0.315698
1 356 0.295382 -0.229135
0 357 0.521297 -0.305428
1 357 0.36433 -0.21911
0 358 0.417141 -0.298092
1 358 0.264086 -0.211774
0 359 0.414207 -0.292223
1 359 0.261641 -0.207128
0 360 0.415674 -0.284887
1 360 0.264575 -0.199792
0 361 0.32032 -0.281953
1 361 0.191226 -0.202726
0 362 0.354061 -0.277551
1 362 0.213964 -0.195879
0 363 -0.0801661 -0.27315
1 363 -0.188723 -0.198325
0 364 -0.0757651 -0.27315
1 364 -0.184322 -0.198325
0 365 -0.0625623 -0.268748
1 365 -0.172586 -0.193923
0 366 -0.0625623 -0.258478
1 366 -0.171119 -0.18512
0 367 0.393669 -0.258478
1 367 0.246971 -0.176317
0 368 0.374599 -0.257011
1 368 0.231079 -0.176317
0 369 0.370198 -0.254077
1 369 0.228634 -0.173872
0 370 -0.289945 -0.25261
1 370 -0.395274 -0.179252
0 371 -0.0566944 -0.25261
1 371 -0.166718 -0.179252
0 372 -0.0420245 -0.25261
1 372 -0.152048 -0.179252
0 373 0.47142 -0.25261
1 373 0.31543 -0.168982
0 374 -0.33102 -0.251143
1 374 -0.43811 -0.176317
0 375 0.361396 -0.249675
1 375 0.222032 -0.170449
0 376 -0.0919019 -0.246741
1 376 -0.200459 -0.173872
0 377 0.379 -0.246741
1 377 0.235969 -0.166536
0 378 -0.269407 -0.240872
1 378 -0.372389 -0.168688
0 379 -0.350091 -0.237938
1 379 -0.457181 -0.164091
0 380 -0.347157 -0.235004
1 380 -0.454247 -0.161646
0 381 -0.311949 -0.233537
1 381 -0.420506 -0.160423
0 382 -0.0376235 -0.233537
1 382 -0.147647 -0.160179
0 383 -0.0963029 -0.232069
1 383 -0.205349 -0.160423
0 384 -0.313416 -0.230602
1 384 -0.420506 -0.157244
0 385 -0.344223 -0.211529
1 385 -0.451313 -0.139638
0 386 0.00345192 -0.204193
1 386 -0.103882 -0.133525
0 387 -0.309015 -0.201259
1 387 -0.416839 -0.129857
0 388 -0.0933689 -0.201259
1 388 -0.194591 -0.132303
0 389 -0.0537604 -0.201259
1 389 -0.16085 -0.130835
0 390 -0.0258877 -0.201259
1 390 -0.134444 -0.130835
0 391 -0.0214868 -0.198325
1 391 -0.130777 -0.127412
0 392 0.0049189 -0.196858
1 392 -0.103638 -0.126434
0 393 0.509561 -0.196858
1 393 0.381445 -0.121299
0 394 -0.0742982 -0.19539
1 394 -0.183344 -0.124967
0 395 0.354061 -0.19539
1 395 0.229856 -0.121299
0 396 0.368731 -0.189522
1 396 0.248194 -0.116408
0 397 0.513962 -0.180719
1 397 0.390735 -0.107361
0 398 0.408339 -0.17485
1 398 0.281201 -0.100514
0 399 0.00931986 -0.170449
1 399 -0.100704 -0.101492
0 400 0.402471 -0.168982
1 400 0.276311 -0.0956235
0 401 0.0137208 -0.167514
1 401 -0.0963029 -0.0985578
0 402 -0.298747 -0.161646
1 402 -0.404614 -0.0931782
0 403 -0.29728 -0.15431
1 403 -0.402169 -0.087065
0 404 -0.00534993 -0.15431
1 404 -0.116841 -0.0853533
0 405 0.340858 -0.152843
1 405 0.217631 -0.0809518
0 406 -0.358893 -0.148441
1 406 -0.460115 -0.0809518
0 407 -0.355959 -0.148441
1 407 -0.457181 -0.082419
0 408 0.443547 -0.145507
1 408 0.30565 -0.0692146
0 409 0.449415 -0.142573
1 409 0.311763 -0.0675029
0 410 0.00638589 -0.139638
1 410 -0.103638 -0.0721489
0 411 -0.0948359 -0.136704
1 411 -0.205349 -0.0687255
0 412 0.00931986 -0.136704
1 412 -0.100704 -0.0692146
0 413 -0.0170858 -0.13377
1 413 -0.12711 -0.0648131
0 414 0.352594 -0.127901
1 414 0.228634 -0.0564992
0 415 0.445014 -0.127901
1 415 0.308584 -0.0530758
0 416 0.436212 -0.124967
1 416 0.301249 -0.0501415
0 417 0.327655 -0.117631
1 417 0.205407 -0.0467181
0 418 0.428877 -0.114697
1 418 0.295382 -0.0413385
0 419 0.449415 -0.114697
1 419 0.312985 -0.0406049
0 420 -0.196058 -0.108828
1 420 -0.316595 -0.0393823
0 421 -0.358893 -0.107361
1 421 -0.461582 -0.0428057
0 422 0.433278 -0.104426
1 422 0.299783 -0.0310684
0 423 0.445014 -0.104426
1 423 0.310051 -0.0310684
0 424 0.318853 -0.102959
1 424 0.199294 -0.0332691
0 425 0.449415 -0.102959
1 425 0.314452 -0.0296012
0 426 -0.344223 -0.101492
1 426 -0.446912 -0.036937
0 427 0.491957 -0.100025
1 427 0.354061 -0.0266669
0 428 0.496358 -0.0956235
1 428 0.359929 -0.0222654
0 429 0.424476 -0.091222
1 429 0.290981 -0.0178639
0 430 0.447948 -0.091222
1 430 0.311518 -0.0178639
0 431 0.464085 -0.091222
1 431 0.326188 -0.0178639
0 432 0.484622 -0.091222
1 432 0.345259 -0.0163968
0 433 0.499292 -0.0868205
1 433 0.362863 -0.0134625
0 434 -0.341289 -0.0853533
1 434 -0.442511 -0.0222654
0 435 0.49049 -0.0853533
1 435 0.353327 -0.0124844
0 436 -0.194591 -0.082419
1 436 -0.314883 -0.0149296
0 437 -0.19019 -0.082419
1 437 -0.310482 -0.0149296
0 438 -0.344223 -0.0809518
1 438 -0.445445 -0.0178639
0 439 -0.132977 -0.0809518
1 439 -0.250923 -0.0137558
0 440 0.437679 -0.0809518
1 440 0.302716 -0.0075938
0 441 0.484622 -0.0809518
1 441 0.346726 -0.0075938
0 442 -0.187256 -0.0794847
1 442 -0.307548 -0.0119953
0 443 0.464085 -0.0794847
1 443 0.327655 -0.00612663
0 444 -0.20486 -0.0750832
1 444 -0.325152 -0.0075938
0 445 -0.342756 -0.0721489
1 445 -0.443978 -0.00906096
0 446 -0.176987 -0.0706817
1 446 -0.296693 -0.00319231
0 447 0.430344 -0.0662802
1 447 0.296849 0.00561064
0 448 0.47142 -0.0648131
1 448 0.339391 0.00707781
